"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"94000","Plains","4","SA7N 1/","50","...","Wages and salaries by place of work (thousands of dollars)",278627435,295033309,313938351,323892371,330151581,339201484,356062752,369353233,388762364,410366145,426206972,411255402,418291793,433919886,456094090,468671705,490860919,510530069
"94000","Plains","4","SA7N 1/","81","111-112","  Farm wages and salaries",1888846,1769849,1934352,2085742,2015550,2104305,2179048,2010389,1959637,2725911,2624437,2631483,2480556,2510211,3335131,2790930,3332018,3445994
"94000","Plains","4","SA7N 1/","82","...","  Nonfarm wages and salaries",276738589,293263460,312003999,321806629,328136031,337097179,353883704,367342844,386802727,407640234,423582535,408623919,415811237,431409675,452758959,465880775,487528901,507084075
"94000","Plains","4","SA7N 1/","90","113-814","    Private nonfarm wages and salaries",232103384,246623783,262545148,270149187,273738457,280498100,295166744,306668603,323305797,341120650,353428408,335956138,342642431,358062049,378825736,390868139,410708668,428618783
"94000","Plains","4","SA7N 1/","100","113-115","      Forestry, fishing, and related activities",353055,376948,405953,411425,426254,486474,514093,538062,556009,592818,663399,703551,770855,809379,892876,959981,981836,1001514
"94000","Plains","4","SA7N 1/","101","113","        Forestry and logging",40573,45476,44525,34808,35531,36123,38971,40031,38898,38557,38313,37467,40087,43955,42749,41769,45005,"(NA)"
"94000","Plains","4","SA7N 1/","102","114","        Fishing, hunting and trapping",12478,14030,15956,2074,2332,2470,2757,2919,3367,3996,4183,3338,3711,3678,4395,4529,5242,"(NA)"
"94000","Plains","4","SA7N 1/","103","115","        Support activities for agriculture and forestry",300004,317442,345472,374543,388391,447881,472365,495112,513744,550265,620903,662746,727057,761746,845732,913683,931589,"(NA)"
"94000","Plains","4","SA7N 1/","200","21","      Mining, quarrying, and oil and gas extraction",1124625,1086054,1127679,1121733,1044156,1109393,1225950,1436350,1496912,1653644,1962313,1619082,2073810,2920667,3881293,4102096,4736880,3885633
"94000","Plains","4","SA7N 1/","201","211","        Oil and gas extraction",140419,120727,137576,133498,"(D)",128332,128391,140302,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
