"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"96000","Southwest","6","SA7N 1/","50","...","Wages and salaries by place of work (thousands of dollars)",413345338,440229257,480035685,499767920,502611865,514825653,545105432,584630724,640313408,688499692,718133493,691731678,707070348,747297413,793463193,821412886,873422024,907354910
"96000","Southwest","6","SA7N 1/","81","111-112","  Farm wages and salaries",1330615,1437227,1452847,1570631,1323183,1455892,1640480,1863701,1664076,2079858,2223635,2129826,2015494,2271281,2441394,2327567,2720358,2813412
"96000","Southwest","6","SA7N 1/","82","...","  Nonfarm wages and salaries",412014723,438792030,478582838,498197289,501288682,513369761,543464952,582767023,638649332,686419834,715909858,689601852,705054854,745026132,791021799,819085319,870701666,904541498
"96000","Southwest","6","SA7N 1/","90","113-814","    Private nonfarm wages and salaries",340417016,363456792,397911559,412993208,409595968,417036951,443314638,477389285,526909958,567768617,590052798,558142795,570996786,610383712,656053786,682203491,729731465,759191446
"96000","Southwest","6","SA7N 1/","100","113-115","      Forestry, fishing, and related activities",900705,962324,994179,882149,912946,923902,972264,1054168,1078037,1099903,1132221,1128417,1225104,1245557,1288314,1318135,1424530,1500202
"96000","Southwest","6","SA7N 1/","101","113","        Forestry and logging",117431,117641,118859,102570,105157,93152,"(D)",102115,99036,97493,103664,92523,96140,92224,97829,92314,99095,"(NA)"
"96000","Southwest","6","SA7N 1/","102","114","        Fishing, hunting and trapping",10339,11494,13142,39707,36932,34202,"(D)",35726,37665,36293,36178,36603,38926,39656,43773,45449,50985,"(NA)"
"96000","Southwest","6","SA7N 1/","103","115","        Support activities for agriculture and forestry",772935,833189,862178,739872,770857,796548,844926,916327,941336,966117,992379,999291,1090038,1113677,1146712,1180372,1274450,"(NA)"
"96000","Southwest","6","SA7N 1/","200","21","      Mining, quarrying, and oil and gas extraction",12705866,12692719,13494764,14634259,13956301,14467288,16234197,19740490,24164335,27531272,32755904,27997696,29635454,35776891,40425204,42975254,46686350,42830980
"96000","Southwest","6","SA7N 1/","201","211","        Oil and gas extraction",7148966,7183162,7881401,8232970,8036335,"(D)","(D)",10563457,12796894,13741732,16731513,"(D)",16336612,18514663,20725830,21697766,22369972,"(NA)"
"96000","Southwest","6","SA7N 1/","202","212","        Mining (except oil and gas)",1284474,1251906,1175754,1202257,1132089,1133677,1221664,1273815,1428669,1614055,1889929,1594441,1609909,1798538,2028483,2096044,2180210,"(NA)"
"96000","Southwest","6","SA7N 1/","203","213","        Support activities for mining",4272426,4257651,4437609,5199032,4787877,"(D)","(D)",7903218,9938772,12175485,14134462,"(D)",11688933,15463690,17670891,19181444,22136168,"(NA)"
"96000","Southwest","6","SA7N 1/","300","22","      Utilities",3886426,4292395,5037041,5417568,5322491,4900464,5066622,5257090,5541861,6461847,6491389,6636259,6676040,6816937,7394916,7416335,7870440,8051254
"96000","Southwest","6","SA7N 1/","400","23","      Construction",24076318,26555196,29570429,31571484,31329800,31531863,32799210,36715557,42914682,46059938,48030925,41168978,38776100,39776523,43441857,46857871,51421737,55218044
"96000","Southwest","6","SA7N 1/","401","236","        Construction of buildings",6962390,7468310,8254396,9044428,9194026,9129050,9346701,10493247,12341163,12842947,13267662,11382565,10617746,10807638,11251822,12101097,13516160,"(NA)"
"96000","Southwest","6","SA7N 1/","402","237","        Heavy and civil engineering construction",4322794,4829949,5384329,5852304,5851032,5772888,6001855,6913298,8205152,9276215,10152356,8511817,8133392,8625647,10036688,10866390,11702691,"(NA)"
