"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"53000","Washington","8","SA5N 1/","10","...","Personal income (thousands of dollars)",169810204,181571972,194350796,198969613,203533310,211586552,227292539,236240040,256127539,277550637,291759984,281686722,288694995,305628042,326496701,331031362,350321729,366789878
"53000","Washington","8","SA5N 1/","20","...","Population (persons) 2/",5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6741911,6822112,6896325,6973742,7061530,7171445
"53000","Washington","8","SA5N 1/","30","...","Per capita personal income (dollars) 3/",29432,31077,32882,33241,33629,34663,36787,37754,40204,42954,44460,42248,42821,44800,47344,47468,49610,51146
"53000","Washington","8","SA5N 1/","35","...","  Earnings by place of work",128861741,140023577,149170739,151666134,154631018,159873653,168502552,177221936,189678828,201790410,207759978,201684155,206876997,216162651,228624034,236311242,249711353,261972985
"53000","Washington","8","SA5N 1/","36","...","  less: Contributions for government social insurance 4/",16246199,17002548,18407665,18148607,18548365,19317401,20546648,21862179,23188776,24430835,25013166,24789343,25438011,23958010,24780521,28971574,30319628,31494808
"53000","Washington","8","SA5N 1/","37","...","    Employee and self-employed contributions for government social insurance",7369567,7848154,8401194,8318550,8580981,8832812,9297507,9953945,10821667,11590001,12065669,11882741,11983275,9814994,10237667,13804501,14577704,15149641
"53000","Washington","8","SA5N 1/","38","...","    Employer contributions for government social insurance",8876632,9154394,10006471,9830057,9967384,10484589,11249141,11908234,12367109,12840834,12947497,12906602,13454736,14143016,14542854,15167073,15741924,16345166
"53000","Washington","8","SA5N 1/","42","...","  plus: Adjustment for residence 5/",1905810,1971737,2296989,2409621,2493068,2473253,2918770,3140915,3175085,3550226,3457895,3252695,3074234,3332341,3379082,3391187,3353062,3581763
"53000","Washington","8","SA5N 1/","45","...","  equals: Net earnings by place of residence",114521352,124992766,133060063,135927148,138575721,143029505,150874674,158500672,169665137,180909801,186204707,180147507,184513220,195536982,207222595,210730855,222744787,234059941
"53000","Washington","8","SA5N 1/","46","...","  plus: Dividends, interest, and rent 6/",35495109,35593467,38875833,37847654,38232832,40597389,48014540,47747312,54217765,61715345,65290618,56148917,54040061,60091970,69147572,69347533,72149490,75168018
"53000","Washington","8","SA5N 1/","47","...","  plus: Personal current transfer receipts",19793743,20985739,22414900,25194811,26724757,27959658,28403325,29992056,32244637,34925491,40264659,45390298,50141714,49999090,50126534,50952974,55427452,57561919
"53000","Washington","8","SA5N 1/","50","...","  Wages and salaries",93722306,103080733,109279037,109689454,110416725,113070544,118020292,124542645,134850708,145238170,150162581,146352093,147985400,154979490,164187779,170597978,181978361,191152832
"53000","Washington","8","SA5N 1/","60","...","  Supplements to wages and salaries",21146580,22107825,23790140,24631238,25330749,27171138,29671688,31516334,32333466,35092188,37230888,36452964,38545044,38685136,40183475,40610723,41753707,43330698
"53000","Washington","8","SA5N 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",12269948,12953431,13783669,14801181,15363365,16686549,18422547,19608100,19966357,22251354,24283391,23546362,25090308,24542120,25640621,25443650,26011783,26985532
"53000","Washington","8","SA5N 1/","62","...","    Employer contributions for government social insurance",8876632,9154394,10006471,9830057,9967384,10484589,11249141,11908234,12367109,12840834,12947497,12906602,13454736,14143016,14542854,15167073,15741924,16345166
"53000","Washington","8","SA5N 1/","70","...","  Proprietors' income 8/",13992855,14835019,16101562,17345442,18883544,19631971,20810572,21162957,22494654,21460052,20366509,18879098,20346553,22498025,24252780,25102541,25979285,27489455
"53000","Washington","8","SA5N 1/","71","...","    Farm proprietors' income",710072,344030,562523,399419,559182,1010966,1011398,549551,570799,971179,626810,558425,1086732,1871392,1631264,1619683,1252950,996083
