"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"02000","Alaska","8","SA30","10","...","Personal income (thousands of dollars)",675477,703237,807217,796510,829551,898047,1005576,1084869,1153897,1257384,1357276,1565315,1787169,1969284,2148358,2483103,3011981,4117266,4843292,5026243,5175727,5470056,6204950,7057192,8610173,9368256,9961459,10772149,10868683,10430514,10875485,11938954,12650093,13199663,14093288,14837766,15326225,15739275,16166525,17047974,17823694,18394908,19768637,20830211,21825208,22867997,24114497,25691736,27380164,29516606,32496796,32283659,34103385,36527487,38213009,37791031,39792685
"02000","Alaska","8","SA30","45","...","Net earnings by place of residence",582981,605635,693779,678031,707453,763810,854381,923094,980666,1068752,1153290,1318196,1474238,1611837,1751781,1906298,2419381,3418739,4092579,4174491,4216453,4437009,5029114,5672975,6533023,7319885,7718134,8181426,8122490,7648426,7959465,8662638,9125598,9532577,10096083,10447717,10695811,10871371,11051450,11599628,12096650,12443381,13259494,14190555,15141727,16159504,17221514,18382823,19405771,20423812,21561706,22376831,23252089,24851613,26179734,25929365,26694614
"02000","Alaska","8","SA30","50","...","Personal current transfer receipts",21408,21402,21980,27156,26193,27275,29138,30887,34132,38752,47879,52790,71873,90908,104069,246423,208353,236868,233720,278318,299075,293154,344164,407294,864448,633243,682566,886781,997569,1039388,1117820,1238942,1370518,1472968,1635190,1820796,1865495,1955677,2105149,2273145,2470723,2715458,3077404,3219451,3306718,3245724,3208055,3390845,3592768,4075140,5451446,4738773,5290043,5536364,5406858,5413686,6453681
"02000","Alaska","8","SA30","60","...","  Income maintenance benefits 1/",3040,3130,3264,3388,3491,3694,3978,4128,4349,4632,5912,9079,16997,22758,24142,24156,25389,27067,27455,32816,35720,49084,68283,80081,72528,76477,86710,103640,110542,116559,123990,129160,140503,174836,208611,226567,241543,257029,247365,265406,259613,246537,283001,293321,320488,334042,353804,381360,397864,433139,460688,593749,744745,809220,839657,848028,838680
"02000","Alaska","8","SA30","70","...","  Unemployment insurance compensation",8127,7521,6685,9998,7934,7384,6714,6749,7910,8568,10218,9165,13465,18607,20562,19878,24591,34255,56545,99496,93553,53241,51982,69341,76834,89347,92443,114184,135676,85154,65293,56915,78617,100800,150691,153491,125830,98277,102818,100319,109210,122702,110963,110282,159057,166489,123529,107188,96505,90410,111124,215456,270603,266449,233119,197312,116874
"02000","Alaska","8","SA30","80","...","  Retirement and other",10241,10751,12031,13770,14768,16197,18446,20010,21873,25552,31749,34546,41411,49543,59365,202389,158373,175546,149720,146006,169802,190829,223899,257872,715086,467419,503413,668957,751351,837675,928537,1052867,1151398,1197332,1275888,1440738,1498122,1600371,1754966,1907420,2101900,2346219,2683440,2815848,2827173,2745193,2730722,2902297,3098399,3551591,4879634,3929568,4274695,4460695,4334082,4368346,5498127
"02000","Alaska","8","SA30","90","...","Dividends, interest, and rent",71088,76200,91458,91323,95905,106962,122057,130888,139099,149880,156107,194329,241058,266539,292508,330382,384247,461659,516993,573434,660199,739893,831672,976923,1212702,1415128,1560759,1703942,1748624,1742700,1798200,2037374,2153977,2194118,2362015,2569253,2764919,2912227,3009926,3175201,3256321,3236069,3431739,3420205,3376763,3462769,3684928,3918068,4381625,5017654,5483644,5168055,5561253,6139510,6626417,6447980,6644390
"02000","Alaska","8","SA30","91","...","  Personal dividend income",2374,2399,3926,3830,4180,5492,6900,6898,7302,8868,6598,8222,10061,12005,14325,15509,19355,31007,37789,40581,46379,53277,66999,87842,127965,140705,145910,168100,186740,211740,233297,309213,355799,368470,389739,437242,534815,595052,661781,707149,683967,665178,721777,663450,653179,683290,920886,1003206,1278928,1589585,1788027,1381527,1477108,1790441,2082198,1858337,1925427
"02000","Alaska","8","SA30","92","...","  Personal interest income",61432,65370,77311,75991,78983,87606,98440,103989,108193,113646,119173,144768,194369,219363,243483,276405,323613,392237,439918,498603,577456,647395,716988,829201,1018392,1171117,1308283,1408049,1456617,1444820,1476664,1642053,1685953,1710396,1808564,1888715,1922567,2012925,2011682,2125999,2197981,2174557,2311003,2313550,2264239,2307672,2208014,2468325,2682699,3024657,3128379,3064681,3143601,3174629,3258458,3240560,3259056
"02000","Alaska","8","SA30","93","...","    Imputed interest receipts 2/",54130,57473,67859,65996,68005,73628,81971,84668,84354,90225,93795,114895,157496,175475,191801,212529,242859,295063,322900,358530,412317,441428,480095,535019,652274,780814,833790,911684,964248,982612,1001109,1090305,1130343,1186066,1285467,1367095,1389030,1452753,1441001,1528726,1511476,1525044,1567209,1558787,1641995,1730295,1750561,1829840,1929698,2086416,2183846,2319969,2433944,2471311,2522859,2574198,2567506
"02000","Alaska","8","SA30","94","...","    Monetary interest receipts",7302,7897,9452,9995,10978,13978,16469,19321,23839,23421,25378,29873,36873,43888,51682,63876,80754,97174,117018,140073,165139,205967,236893,294182,366118,390303,474493,496365,492369,462208,475555,551748,555610,524330,523097,521620,533537,560172,570681,597273,686505,649513,743794,754763,622244,577377,457453,638485,753001,938241,944533,744712,709657,703318,735599,666362,691550
"02000","Alaska","8","SA30","95","...","  Rental income of persons",7282,8431,10221,11502,12742,13864,16717,20001,23604,27366,30336,41339,36628,35171,34700,38468,41279,38415,39286,34250,36364,39221,47685,59880,66345,103306,106566,127793,105267,86140,88239,86108,112225,115252,163712,243296,307537,304250,336463,342053,374373,396334,398959,443205,459345,471807,556028,446537,419998,403412,567238,721847,940544,1174440,1285761,1349083,1459907
"02000","Alaska","8","SA30","96","...","    Imputed rent",6174,7230,9109,10122,11155,11994,12543,13278,14241,15121,15114,19759,18974,20679,20561,19712,20362,19368,16752,9943,11109,9424,9030,10178,4307,3569,73,-3798,-11028,-11491,-1937,-1263,4040,13273,34924,73345,103445,116993,144922,151839,184477,212898,224036,250851,268639,283863,311409,257795,198610,149320,249991,393259,552372,708830,775860,852653,939439
