"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"46000","South Dakota","4","SA5N 1/","10","...","Personal income (thousands of dollars)",18215785,19233650,20609638,21556784,21689518,23630561,25087130,25935099,26543123,29493814,32040940,31202233,32813985,36461838,37378789,37855216,38631202,38637376
"46000","South Dakota","4","SA5N 1/","20","...","Population (persons) 2/",746058,750412,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,816192,824171,834504,845510,853175,858577
"46000","South Dakota","4","SA5N 1/","30","...","Per capita personal income (dollars) 3/",24416,25631,27267,28440,28538,30941,32564,33443,33898,37257,40095,38661,40204,44241,44792,44772,45279,45002
"46000","South Dakota","4","SA5N 1/","35","...","  Earnings by place of work",13199883,14056890,15075693,15589983,15682586,17389448,18556104,18985830,18793159,20667235,22276772,21849862,22926458,25794293,26064546,26925737,27316769,26916082
"46000","South Dakota","4","SA5N 1/","36","...","  less: Contributions for government social insurance 4/",1385217,1481938,1567507,1617184,1678186,1755368,1848770,1938986,2082230,2213443,2318406,2317017,2422425,2225631,2329077,2662074,2819857,2929184
"46000","South Dakota","4","SA5N 1/","37","...","    Employee and self-employed contributions for government social insurance",763480,814927,858554,878499,911550,959809,1010713,1068158,1147852,1224846,1280189,1277727,1310948,1097157,1146332,1458440,1552759,1616382
"46000","South Dakota","4","SA5N 1/","38","...","    Employer contributions for government social insurance",621737,667011,708953,738685,766636,795559,838057,870828,934378,988597,1038217,1039290,1111477,1128474,1182745,1203634,1267098,1312802
"46000","South Dakota","4","SA5N 1/","42","...","  plus: Adjustment for residence 5/",-232820,-249571,-267437,-255899,-273227,-282618,-262577,-199458,-189221,-137609,-104500,-77373,-79106,-130525,-104980,-78171,-73574,-82930
"46000","South Dakota","4","SA5N 1/","45","...","  equals: Net earnings by place of residence",11581846,12325381,13240749,13716900,13731173,15351462,16444757,16847386,16521708,18316183,19853866,19455472,20424927,23438137,23630489,24185492,24423338,23903969
"46000","South Dakota","4","SA5N 1/","46","...","  plus: Dividends, interest, and rent 6/",4245051,4424857,4711093,4965866,4894969,5117004,5305996,5512757,6139523,7023244,7450278,6772627,7011877,7553063,8268010,8061464,8381338,8665644
"46000","South Dakota","4","SA5N 1/","47","...","  plus: Personal current transfer receipts",2388888,2483412,2657796,2874018,3063376,3162095,3336377,3574956,3881892,4154387,4736796,4974134,5377181,5470638,5480290,5608260,5826526,6067762
"46000","South Dakota","4","SA5N 1/","50","...","  Wages and salaries",8416334,9029033,9631622,10013729,10342245,10722294,11319376,11813148,12488763,13345538,14047449,13955210,14364809,14975624,15768074,16144676,17030278,17791600
"46000","South Dakota","4","SA5N 1/","60","...","  Supplements to wages and salaries",1918733,2061186,2217802,2343342,2534641,2749233,2939018,3124700,3138295,3335492,3493927,3471995,3742143,3983215,3977865,3958025,4194567,4364619
"46000","South Dakota","4","SA5N 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",1296996,1394175,1508849,1604657,1768005,1953674,2100961,2253872,2203917,2346895,2455710,2432705,2630666,2854741,2795120,2754391,2927469,3051817
"46000","South Dakota","4","SA5N 1/","62","...","    Employer contributions for government social insurance",621737,667011,708953,738685,766636,795559,838057,870828,934378,988597,1038217,1039290,1111477,1128474,1182745,1203634,1267098,1312802
"46000","South Dakota","4","SA5N 1/","70","...","  Proprietors' income 8/",2864816,2966671,3226269,3232912,2805700,3917921,4297710,4047982,3166101,3986205,4735396,4422657,4819506,6835454,6318607,6823036,6091924,4759864
"46000","South Dakota","4","SA5N 1/","71","...","    Farm proprietors' income",1041009,1045202,1208954,1001248,364683,1397475,1676038,1440287,452721,1479058,2075250,1556577,1545730,3553978,2263917,3276664,2356468,840461
"46000","South Dakota","4","SA5N 1/","72","...","    Nonfarm proprietors' income",1823807,1921469,2017315,2231664,2441017,2520446,2621672,2607695,2713380,2507147,2660146,2866080,3273776,3281476,4054690,3546372,3735456,3919403
"46000","South Dakota","4","SA5N 1/","81","111-112","  Farm earnings",1167430,1165194,1342348,1153245,505366,1510982,1843415,1608134,616249,1717172,2347140,1756866,1749889,3775201,2598531,3562022,2665587,1158615
"46000","South Dakota","4","SA5N 1/","82","...","  Nonfarm earnings",12032453,12891696,13733345,14436738,15177220,15878466,16712689,17377696,18176910,18950063,19929632,20092996,21176569,22019092,23466015,23363715,24651182,25757468
"46000","South Dakota","4","SA5N 1/","90","113-814","    Private nonfarm earnings",9718134,10448560,11110754,11635704,12209110,12702573,13320313,13859552,14542156,15164541,15948913,15941141,16825127,17613413,19131585,19014322,20181604,21169935
"46000","South Dakota","4","SA5N 1/","100","113-115","      Forestry, fishing, and related activities",78262,77579,85464,79000,79435,86245,95849,100915,112686,108811,116865,123907,172570,164497,179835,166181,171746,207249
"46000","South Dakota","4","SA5N 1/","101","113","        Forestry and logging","(T)",10561,"(T)",8728,8565,9036,10238,10321,11766,11842,11754,10834,13945,12920,14714,13103,14302,"(NA)"
"46000","South Dakota","4","SA5N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)",2584,2855,3526,4049,4441,5246,5420,5276,4978,6445,5380,6373,6751,7143,"(NA)"
"46000","South Dakota","4","SA5N 1/","103","115","        Support activities for agriculture and forestry",65169,63209,71709,67688,68015,73683,81562,86153,95674,91549,99835,108095,152180,146197,158748,146327,150301,"(NA)"
"46000","South Dakota","4","SA5N 1/","200","21","      Mining, quarrying, and oil and gas extraction",90509,64235,59885,61821,49612,46626,45768,51322,57022,57008,77607,53311,61733,81497,92050,84331,88314,92600
"46000","South Dakota","4","SA5N 1/","201","211","        Oil and gas extraction","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",15804,11128,20679,7954,13647,25583,34014,"(D)",30627,"(NA)"
"46000","South Dakota","4","SA5N 1/","202","212","        Mining (except oil and gas)",85361,58662,52875,52054,39497,36094,33767,36582,38701,42352,50365,43525,44888,50490,51133,"(D)","(D)","(NA)"
"46000","South Dakota","4","SA5N 1/","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",2517,3528,6563,1832,3198,5424,6903,5281,"(D)","(NA)"
"46000","South Dakota","4","SA5N 1/","300","22","      Utilities",110127,107839,109977,135360,147814,150442,158392,177060,194013,198058,195124,187966,199625,210942,195095,206069,216618,234140
"46000","South Dakota","4","SA5N 1/","400","23","      Construction",761993,816790,928482,936757,1017931,1098600,1170838,1238881,1336676,1356807,1346602,1355575,1370727,1426998,1522470,1550305,1697246,1861519
"46000","South Dakota","4","SA5N 1/","401","236","        Construction of buildings",210815,232197,242958,248068,265187,290794,298804,313130,328092,349125,353766,371738,364488,377105,403566,412268,461346,"(NA)"
"46000","South Dakota","4","SA5N 1/","402","237","        Heavy and civil engineering construction",125058,149608,159031,154676,159991,157399,165012,167928,190332,189519,208216,234743,208971,212848,217277,220479,236875,"(NA)"
"46000","South Dakota","4","SA5N 1/","403","238","        Specialty trade contractors",426120,434985,526493,534013,592753,650407,707022,757823,818252,818163,784620,749094,797268,837045,901627,917558,999025,"(NA)"
"46000","South Dakota","4","SA5N 1/","500","31-33","      Manufacturing",1421704,1449826,1551315,1601271,1545567,1611802,1768723,1896389,2046950,2164010,2345514,2101031,2148307,2535795,2610961,2701358,2894331,2936887
"46000","South Dakota","4","SA5N 1/","510","321,327-339","        Durable goods manufacturing",979796,1014547,1084085,1087821,1065733,1090948,1179677,1257624,1319801,1390461,1458975,1289783,1301428,1441188,1508275,1563056,1686742,1712990
"46000","South Dakota","4","SA5N 1/","511","321","          Wood product manufacturing",77339,83445,93739,84311,90503,92208,100601,104241,101729,101098,100280,87847,89423,98922,102718,107757,114446,"(NA)"
"46000","South Dakota","4","SA5N 1/","512","327","          Nonmetallic mineral product manufacturing",42767,47796,51576,61927,66274,70231,73393,79582,82708,86901,89530,78106,81443,90479,90644,93852,99452,"(NA)"
"46000","South Dakota","4","SA5N 1/","513","331","          Primary metal manufacturing",16928,17722,16336,26278,29870,29389,31299,31627,32450,31760,30289,23757,25394,30421,35357,39190,42164,"(NA)"
"46000","South Dakota","4","SA5N 1/","514","332","          Fabricated metal product manufacturing",108255,121102,128145,116922,122211,126654,141308,154667,163322,166921,184871,157037,174611,193083,225242,226673,234310,"(NA)"
"46000","South Dakota","4","SA5N 1/","515","333","          Machinery manufacturing",171028,176604,189719,206874,209707,211257,232044,259343,286137,305538,332777,301036,319308,381706,366368,403765,447493,"(NA)"
"46000","South Dakota","4","SA5N 1/","516","334","          Computer and electronic product manufacturing",222683,223152,239963,224486,187218,182791,182108,166033,152353,155582,157946,125073,106139,119617,124559,120131,123910,"(NA)"
"46000","South Dakota","4","SA5N 1/","517","335","          Electrical equipment, appliance, and component manufacturing",39830,36447,37307,31003,19229,18771,19923,21771,22561,21656,22252,23238,20842,21790,24045,24834,24753,"(NA)"
"46000","South Dakota","4","SA5N 1/","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",79442,74969,81202,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46000","South Dakota","4","SA5N 1/","519","3364-3369","          Other transportation equipment manufacturing","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
