"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"41000","Oregon","8","SA6N","1","...","Compensation of employees (thousands of dollars) 1/",59764313,63273120,68917593,69628007,70143801,72602481,76943998,80751489,85731851,90163033,91763747,87804017,88698226,92196892,96881640,100251686,104854394,111272934
"41000","Oregon","8","SA6N","5","...","  Wages and salaries",47926280,50950564,55205663,55728283,55914034,57325280,60575685,64411219,69043132,72760324,73884899,69955678,70948929,74018783,77158018,80140083,85067923,90686185
"41000","Oregon","8","SA6N","6","...","  Supplements to wages and salaries",11838033,12322556,13711930,13899724,14229767,15277201,16368313,16340270,16688719,17402709,17878848,17848339,17749297,18178109,19723622,20111603,19786471,20586749
"41000","Oregon","8","SA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",7402970,7729608,8698728,8951256,9208561,10063202,10760388,10512174,10519437,11044126,11496787,11720748,11389012,11681111,12868737,12929249,12305831,12723344
"41000","Oregon","8","SA6N","8","...","    Employer contributions for government social insurance",4435063,4592948,5013202,4948468,5021206,5213999,5607925,5828096,6169282,6358583,6382061,6127591,6360285,6496998,6854885,7182354,7480640,7863405
"41000","Oregon","8","SA6N","9","...","Average compensation per job (dollars) 3/",36783,38277,40914,41623,42368,43556,45141,46179,47739,49526,50801,51453,52854,54271,56366,57233,58219,"(NA)"
"41000","Oregon","8","SA6N","81","111-112","  Farm compensation",636144,726345,740425,740161,692568,704166,778901,887894,886673,1020772,1026337,1127659,993967,977254,975115,1094657,1109671,1146883
"41000","Oregon","8","SA6N","82","...","  Nonfarm compensation",59128169,62546775,68177168,68887846,69451233,71898315,76165097,79863595,84845178,89142261,90737410,86676358,87704259,91219638,95906525,99157029,103744723,110126051
"41000","Oregon","8","SA6N","90","113-814","    Private nonfarm compensation",47709149,50298065,55040324,55100833,55177941,57149996,60699477,64641628,69775271,73252607,73817643,68699852,69353111,72329855,77104871,79748743,83669531,89213964
"41000","Oregon","8","SA6N","100","113-115","      Forestry, fishing, and related activities",585247,600471,656705,647970,723638,736917,774186,778579,843382,867622,862410,788062,767419,818533,936872,970027,1029918,1128762
"41000","Oregon","8","SA6N","101","113","        Forestry and logging",339489,341008,360005,361705,384044,387171,431267,425668,430395,436950,412657,344102,320043,349684,399938,420261,444704,"(NA)"
"41000","Oregon","8","SA6N","102","114","        Fishing, hunting and trapping",43061,44276,48290,28740,30537,30857,33843,34498,36514,37725,38474,40324,35790,38567,40104,41937,42673,"(NA)"
"41000","Oregon","8","SA6N","103","115","        Support activities for agriculture and forestry",202697,215187,248410,257525,309057,318889,309076,318413,376473,392947,411279,403636,411586,430282,496830,507829,542541,"(NA)"
"41000","Oregon","8","SA6N","200","21","      Mining, quarrying, and oil and gas extraction",85778,90341,93571,85620,85063,91659,99778,112149,126586,131417,120426,96517,90456,95194,98465,97792,98320,112622
"41000","Oregon","8","SA6N","201","211","        Oil and gas extraction","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",840,1156,663,291,393,478,"(D)","(D)","(D)","(NA)"
"41000","Oregon","8","SA6N","202","212","        Mining (except oil and gas)",79164,82982,85377,84022,83062,89699,98606,110548,122247,127419,116491,89183,83104,85270,91075,91202,93114,"(NA)"
"41000","Oregon","8","SA6N","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",3499,2842,3272,7043,6959,9446,"(D)","(D)","(D)","(NA)"
"41000","Oregon","8","SA6N","300","22","      Utilities",350089,360215,382354,450763,470793,467003,502919,464758,524025,525793,550503,552737,533535,542889,548733,553331,564339,597767
"41000","Oregon","8","SA6N","400","23","      Construction",3818251,3962978,4327606,4003402,3891174,3795347,4093739,4596962,5331714,5738483,5401897,4357627,4018357,4190523,4462874,4810649,5315819,5445477
"41000","Oregon","8","SA6N","401","236","        Construction of buildings",975886,1000703,1063197,980727,964925,949181,1014531,1172772,1381500,1471797,1365840,1069313,943448,996553,1047333,1195690,1328505,"(NA)"
"41000","Oregon","8","SA6N","402","237","        Heavy and civil engineering construction",554462,582881,617703,580173,562643,579965,621645,663313,758416,827617,785609,693756,696409,713816,652678,685250,704605,"(NA)"
"41000","Oregon","8","SA6N","403","238","        Specialty trade contractors",2287903,2379394,2646706,2442502,2363606,2266201,2457563,2760877,3191798,3439069,3250448,2594558,2378500,2480154,2762863,2929709,3282709,"(NA)"
"41000","Oregon","8","SA6N","500","31-33","      Manufacturing",10701720,11082514,11958323,11889236,11099313,11263736,12033808,12608636,13259921,13587443,13411073,11597284,11971385,12697242,13606496,13638626,14236229,14963167
"41000","Oregon","8","SA6N","510","321,327-339","        Durable goods manufacturing",8351923,8700742,9459248,9478671,8727376,8814384,9522890,10050148,10596563,10831328,10629571,8982610,9342282,10059812,10810273,10753044,11250936,11745751
"41000","Oregon","8","SA6N","511","321","          Wood product manufacturing",1432837,1500368,1531919,1439911,1435613,1460642,1578483,1639811,1632455,1528650,1390926,1087871,1073721,1061246,1131910,1219763,1274430,"(NA)"
"41000","Oregon","8","SA6N","512","327","          Nonmetallic mineral product manufacturing",233764,228782,249397,263195,250942,258933,276173,306358,304953,317808,308242,246569,248523,253076,258992,265916,281020,"(NA)"
"41000","Oregon","8","SA6N","513","331","          Primary metal manufacturing",515440,513800,569427,591668,531460,495567,532418,600556,696265,770817,793053,627630,626580,698301,729926,720873,701059,"(NA)"
"41000","Oregon","8","SA6N","514","332","          Fabricated metal product manufacturing",741568,751437,812274,744072,671543,699467,760881,822551,878925,920161,952651,798663,803106,863099,940339,943219,943440,"(NA)"
"41000","Oregon","8","SA6N","515","333","          Machinery manufacturing",701218,696538,784915,753748,702414,702152,751883,759289,801415,858540,838637,698991,731100,830776,917719,943796,968736,"(NA)"
"41000","Oregon","8","SA6N","516","334","          Computer and electronic product manufacturing",3288181,3570024,3936381,4120571,3604648,3640261,3891088,4043494,4268117,4394816,4381226,3944196,4307327,4711855,5079254,4918423,5241313,"(NA)"
"41000","Oregon","8","SA6N","517","335","          Electrical equipment, appliance, and component manufacturing",112618,121285,144036,169171,122841,128330,133415,142431,168495,168075,171918,164849,171070,184521,203994,192835,199628,"(NA)"
"41000","Oregon","8","SA6N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",446584,426655,472924,434238,463470,456324,530026,594199,602004,577321,462959,271527,287518,300588,322356,291567,298709,"(NA)"
"41000","Oregon","8","SA6N","519","3364-3369","          Other transportation equipment manufacturing",309754,314540,339381,345615,318816,325637,357156,377361,427087,463366,490882,430584,431883,475794,515111,524938,573354,"(NA)"
"41000","Oregon","8","SA6N","521","337","          Furniture and related product manufacturing",246473,258505,279413,271023,275674,283776,304816,324932,352915,334682,300449,226960,203565,206503,220603,229067,248051,"(NA)"
"41000","Oregon","8","SA6N","522","339","          Miscellaneous manufacturing",323486,318808,339181,345459,349955,363295,406551,439166,463932,497092,538628,484770,457889,474053,490069,502647,521196,"(NA)"
"41000","Oregon","8","SA6N","530","311-316,322-326","        Nondurable goods manufacturing",2349797,2381772,2499075,2410565,2371937,2449352,2510918,2558488,2663358,2756115,2781502,2614674,2629103,2637430,2796223,2885582,2985293,3217416
"41000","Oregon","8","SA6N","531","311","          Food manufacturing",781157,776067,817493,784662,798726,845360,875296,873845,920318,984630,1015031,1030276,1067664,1068827,1165023,1235612,1310054,"(NA)"
"41000","Oregon","8","SA6N","532","312","          Beverage and tobacco product manufacturing",93837,101659,98672,98822,94194,102952,118244,118862,131715,152161,159159,174937,165404,167224,192733,212128,241500,"(NA)"
"41000","Oregon","8","SA6N","533","313","          Textile mills","(T)","(T)","(T)",7435,5904,5273,4246,3699,3656,3910,3877,3065,2784,2958,3423,3596,4131,"(NA)"
"41000","Oregon","8","SA6N","534","314","          Textile product mills",33275,34603,38573,36423,34469,39476,42945,43288,39088,44215,45367,36671,36426,37916,42182,44633,44769,"(NA)"
"41000","Oregon","8","SA6N","535","315","          Apparel manufacturing",48470,42740,41791,48536,38843,29786,31833,32993,38809,38251,42842,42945,44492,44942,49661,46097,45643,"(NA)"
"41000","Oregon","8","SA6N","536","316","          Leather and allied product manufacturing",16799,17256,19087,14407,15583,18919,22998,23488,23280,27007,27117,32806,38119,34473,37691,33713,21663,"(NA)"
"41000","Oregon","8","SA6N","537","322","          Paper manufacturing",492531,490784,505034,498510,492844,511574,508341,516175,521336,515823,504468,450545,423808,405646,415559,412027,384821,"(NA)"
"41000","Oregon","8","SA6N","538","323","          Printing and related support activities",380450,389868,409876,387243,367626,354397,351765,356113,360898,367700,361117,293526,285420,291497,291792,287448,290726,"(NA)"
"41000","Oregon","8","SA6N","539","324","          Petroleum and coal products manufacturing",21252,24246,25559,27810,28246,30482,32699,37389,44366,38221,38534,41280,46257,47084,46530,44601,47734,"(NA)"
"41000","Oregon","8","SA6N","541","325","          Chemical manufacturing",221913,226077,254523,252074,239694,248773,242481,247368,257218,261978,284756,278154,277313,280988,292729,294862,305220,"(NA)"
"41000","Oregon","8","SA6N","542","326","          Plastics and rubber products manufacturing",251342,269643,279909,254643,255808,262360,280070,305268,322674,322219,299234,230469,241416,255875,258900,270865,289032,"(NA)"
"41000","Oregon","8","SA6N","600","42","      Wholesale trade",3684878,3788562,4249334,4210258,4307385,4509875,4889266,5243434,5619867,5934938,5980387,5576420,5656088,5984913,6322300,5335165,5505800,5779270
"41000","Oregon","8","SA6N","700","44-45","      Retail trade",4950349,5176553,5503969,5237017,5346386,5482319,5739175,6016701,6384341,6600739,6441602,5996609,6027675,6131181,6381563,6631859,6851324,7215313
"41000","Oregon","8","SA6N","701","441","        Motor vehicle and parts dealers",1071317,1130589,1179802,1170484,1220755,1214367,1255309,1320810,1381044,1394642,1245775,1027961,1045068,1080124,1142416,1216455,1272694,"(NA)"
"41000","Oregon","8","SA6N","702","442","        Furniture and home furnishings stores",204092,220777,227420,213658,218710,231510,248508,271326,295938,301590,268987,207849,207971,203713,211755,223775,238374,"(NA)"
