"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"48000","Texas","6","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",9372859,9573162,9850925,9929531,9867412,9819597,9931490,10171832,10525554,10858622,11098302,10812718,10790781,11042608,11367650,11671372,12034808
"48000","Texas","6","SA27N 1/","70","111-112","  Farm wage and salary employment",45710,41878,49528,59135,49973,46905,42602,46382,39304,42917,42547,48340,43326,41977,43718,47503,47052
"48000","Texas","6","SA27N 1/","80","...","  Nonfarm wage and salary employment",9327149,9531284,9801397,9870396,9817439,9772692,9888888,10125450,10486250,10815705,11055755,10764378,10747455,11000631,11323932,11623869,11987756
"48000","Texas","6","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",7668689,7847794,8081581,8135829,8035554,7969353,8082332,8298660,8624233,8929547,9118409,8780593,8727604,9009609,9353987,9648147,10003808
"48000","Texas","6","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",39963,40164,40505,29338,29392,28955,28890,29786,28725,28504,29094,30158,31560,31740,32099,32552,33209
"48000","Texas","6","SA27N 1/","101","113","        Forestry and logging",3339,3251,2942,2672,2627,2470,2415,2383,2230,2132,2214,2063,1923,1846,1771,1777,1787
"48000","Texas","6","SA27N 1/","102","114","        Fishing, hunting and trapping",406,517,544,1771,1729,1633,1657,1614,1618,1619,1609,1801,1754,1776,1680,1813,1906
"48000","Texas","6","SA27N 1/","103","115","        Support activities for agriculture and forestry",36218,36396,37019,24895,25036,24852,24818,25789,24877,24753,25271,26294,27883,28118,28648,28962,29516
"48000","Texas","6","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",156011,151874,149488,151304,143448,143872,150570,162961,184070,204114,230103,203253,202972,233875,268335,287505,304261
"48000","Texas","6","SA27N 1/","201","211","        Oil and gas extraction",71579,67975,66116,64966,64161,62964,64056,66333,70735,75771,84450,86520,81897,87976,96676,104101,101888
"48000","Texas","6","SA27N 1/","202","212","        Mining (except oil and gas)",9822,9817,9749,9660,9762,9919,10180,9472,9861,10362,11078,9848,9493,9448,10133,10187,11134
"48000","Texas","6","SA27N 1/","203","213","        Support activities for mining",74610,74082,73623,76678,69525,70989,76334,87156,103474,117981,134575,106885,111582,136451,161526,173217,191239
"48000","Texas","6","SA27N 1/","300","22","      Utilities",46475,47320,48147,50799,51608,48460,47271,45862,44559,45605,47516,48050,48301,49010,48693,48981,49003
"48000","Texas","6","SA27N 1/","400","23","      Construction",524159,554339,587111,602330,591970,576748,570300,590077,630573,672912,700477,626602,585279,583161,602678,632749,672200
"48000","Texas","6","SA27N 1/","401","236","        Construction of buildings",138329,141442,147214,152628,153065,147318,138507,142471,153996,160618,165624,146513,136412,135305,133873,139453,151259
