"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"49000","Utah","7","SA6N","1","...","Compensation of employees (thousands of dollars) 1/",35088657,37368289,40183871,42098649,42991189,44369253,47696110,51309312,56685563,61519657,63352763,61352845,62180775,65594261,68885310,72159290,75416061,79933726
"49000","Utah","7","SA6N","5","...","  Wages and salaries",28814471,30632372,32974823,34266548,34855773,35698404,38118249,40878126,45076805,49191003,50575794,48890584,49652799,52007828,55111673,57361661,60628109,64549413
"49000","Utah","7","SA6N","6","...","  Supplements to wages and salaries",6274186,6735917,7209048,7832101,8135416,8670849,9577861,10431186,11608758,12328654,12776969,12462261,12527976,13586433,13773637,14797629,14787952,15384313
"49000","Utah","7","SA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",4022177,4387566,4694518,5177338,5410197,5791540,6429686,7015428,7898243,8410754,8767446,8620666,8699023,9408960,9373048,10189441,9991038,10334794
"49000","Utah","7","SA6N","8","...","    Employer contributions for government social insurance",2252009,2348351,2514530,2654763,2725219,2879309,3148175,3415758,3710515,3917900,4009523,3841595,3828953,4177473,4400589,4608188,4796914,5049518
"49000","Utah","7","SA6N","9","...","Average compensation per job (dollars) 3/",32767,34056,35725,37231,38166,39348,41126,42686,44977,46960,48311,49183,50295,51879,52791,53728,54553,"(NA)"
"49000","Utah","7","SA6N","81","111-112","  Farm compensation",105007,107667,120535,125507,141601,129692,142528,162255,159745,188898,184601,200938,175757,172046,200427,227419,230463,238015
"49000","Utah","7","SA6N","82","...","  Nonfarm compensation",34983650,37260622,40063336,41973142,42849588,44239561,47553582,51147057,56525818,61330759,63168162,61151907,62005018,65422215,68684883,71931871,75185598,79695711
"49000","Utah","7","SA6N","90","113-814","    Private nonfarm compensation",27887866,29709667,31932146,33165432,33430931,34301626,36953368,39963620,44785434,48997565,50247713,47773261,48078234,51110079,54416146,57607992,60510113,64449995
"49000","Utah","7","SA6N","100","113-115","      Forestry, fishing, and related activities",37871,39486,38374,28506,25803,26484,28948,29923,37030,43125,43198,44828,45410,48135,51042,55656,61791,59356
