"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"16000","Idaho","7","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",564673,580625,604213,610772,612954,617395,633683,655683,683804,700563,693158,652632,643274,647201,652559,668146,686595
"16000","Idaho","7","SA27N 1/","70","111-112","  Farm wage and salary employment",15938,14812,17339,16030,16320,15551,15752,15134,15278,14490,15266,14323,14489,16704,16505,16402,17602
"16000","Idaho","7","SA27N 1/","80","...","  Nonfarm wage and salary employment",548735,565813,586874,594742,596634,601844,617931,640549,668526,686073,677892,638309,628785,630497,636054,651744,668993
"16000","Idaho","7","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",437589,451365,469047,475632,475109,478454,493164,515515,542898,559066,549127,509438,500211,503690,509535,525057,541678
"16000","Idaho","7","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",11000,10141,9563,8208,7939,7960,8049,8014,7801,7630,7657,7659,7821,7758,7854,8224,8446
"16000","Idaho","7","SA27N 1/","101","113","        Forestry and logging",2727,2612,2428,2189,2112,1966,2172,2070,1947,1880,1595,1221,1318,1338,1277,1411,1405
"16000","Idaho","7","SA27N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)",42,53,57,66,76,93,87,80,78,54,54,53,65,86
"16000","Idaho","7","SA27N 1/","103","115","        Support activities for agriculture and forestry",8215,7435,7052,5977,5774,5937,5811,5868,5761,5663,5982,6360,6449,6366,6524,6748,6955
"16000","Idaho","7","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",2832,2477,2359,1966,1756,1793,1956,2175,2381,2652,2780,2167,2273,2566,2673,2547,2419
"16000","Idaho","7","SA27N 1/","201","211","        Oil and gas extraction",0,"(L)","(L)","(D)","(D)","(D)","(D)","(D)",18,19,"(D)",25,28,31,39,33,37
"16000","Idaho","7","SA27N 1/","202","212","        Mining (except oil and gas)",2763,2413,2277,1893,1684,1705,1852,2055,2217,2427,2496,1971,1974,2193,2259,2195,2038
"16000","Idaho","7","SA27N 1/","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",146,206,"(D)",171,271,342,375,319,344
"16000","Idaho","7","SA27N 1/","300","22","      Utilities",1738,1707,1710,1786,1919,1877,1874,1949,2018,2069,2161,2098,2729,2797,2826,2806,2914
"16000","Idaho","7","SA27N 1/","400","23","      Construction",33565,35993,37565,39201,37935,38329,41627,46905,54096,54375,47058,36062,32295,30459,30438,32738,35024
"16000","Idaho","7","SA27N 1/","401","236","        Construction of buildings",7359,7743,8208,8794,8646,8877,9663,11374,13667,13666,11401,8379,7295,7185,7128,7762,8445
"16000","Idaho","7","SA27N 1/","402","237","        Heavy and civil engineering construction",5848,6237,6649,6787,6697,5740,5685,6096,6346,6745,6290,5619,5406,4873,4694,4361,4285
"16000","Idaho","7","SA27N 1/","403","238","        Specialty trade contractors",20358,22013,22708,23620,22592,23712,26279,29435,34083,33964,29367,22064,19594,18401,18616,20615,22294
"16000","Idaho","7","SA27N 1/","500","31-33","      Manufacturing",67834,69267,70505,68696,64963,62220,62231,63045,66015,66420,63051,55050,53345,54590,56596,59217,59948
"16000","Idaho","7","SA27N 1/","510","321,327-339","        Durable goods manufacturing",42522,43771,44894,43092,40373,38231,39041,40663,42833,42454,38378,31184,29941,31293,32654,34027,34489
"16000","Idaho","7","SA27N 1/","511","321","          Wood product manufacturing",9451,9436,8785,7802,7573,7278,7237,7615,8220,7834,6445,4801,4541,4866,5185,5643,5669
"16000","Idaho","7","SA27N 1/","512","327","          Nonmetallic mineral product manufacturing",1407,1468,1457,1473,1476,1487,1534,1606,1794,1826,1673,1343,1250,1123,1069,1129,1171
"16000","Idaho","7","SA27N 1/","513","331","          Primary metal manufacturing",274,273,319,334,306,349,391,453,523,586,624,657,692,792,707,747,756
"16000","Idaho","7","SA27N 1/","514","332","          Fabricated metal product manufacturing",3949,3999,4084,3884,3640,3543,3644,3915,4390,4669,4664,4380,4446,4547,4736,5313,5415
"16000","Idaho","7","SA27N 1/","515","333","          Machinery manufacturing",3009,2973,3248,3058,2835,2637,2568,2668,2923,2991,3156,2744,2474,2573,2655,2849,2912
"16000","Idaho","7","SA27N 1/","516","334","          Computer and electronic product manufacturing",17654,18443,19617,19655,17939,16313,16765,16699,16667,16229,14281,11099,10587,11200,11616,11298,11558
"16000","Idaho","7","SA27N 1/","517","335","          Electrical equipment, appliance, and component manufacturing",443,484,581,520,355,360,405,485,498,517,564,609,622,673,802,917,898
"16000","Idaho","7","SA27N 1/","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",1794,1958,1987,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"16000","Idaho","7","SA27N 1/","519","3364-3369","          Other transportation equipment manufacturing",557,590,593,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"16000","Idaho","7","SA27N 1/","521","337","          Furniture and related product manufacturing",2169,2255,2397,2428,2341,2259,2289,2499,2684,2424,2083,1590,1409,1371,1387,1499,1606
"16000","Idaho","7","SA27N 1/","522","339","          Miscellaneous manufacturing",1815,1892,1826,1771,1789,1842,1869,1956,1994,1811,1677,1506,1544,1675,1670,1667,1698
"16000","Idaho","7","SA27N 1/","530","311-316,322-326","        Nondurable goods manufacturing",25312,25496,25611,25604,24590,23989,23190,22382,23182,23966,24673,23866,23404,23297,23942,25190,25459
"16000","Idaho","7","SA27N 1/","531","311","          Food manufacturing",16302,16531,16461,16820,16397,15937,15080,14199,14635,15170,15828,15808,15521,15351,15639,16372,16507
"16000","Idaho","7","SA27N 1/","532","312","          Beverage and tobacco product manufacturing",438,469,480,488,490,469,454,462,440,483,526,527,574,583,620,630,729
"16000","Idaho","7","SA27N 1/","533","313","          Textile mills","(T)","(T)","(T)","(D)","(D)","(D)","(D)",51,"(D)","(D)",61,"(D)",69,"(D)","(D)","(D)",36
"16000","Idaho","7","SA27N 1/","534","314","          Textile product mills","(T)","(T)","(T)",240,253,238,230,225,214,236,226,185,180,189,209,203,232
"16000","Idaho","7","SA27N 1/","535","315","          Apparel manufacturing","(T)","(T)","(T)",179,177,158,225,210,286,269,324,298,307,332,396,430,466
"16000","Idaho","7","SA27N 1/","536","316","          Leather and allied product manufacturing","(T)","(T)","(T)",112,104,100,98,90,87,128,134,120,115,79,79,83,92
"16000","Idaho","7","SA27N 1/","537","322","          Paper manufacturing",1824,1838,1919,1697,1685,1637,1610,1592,1636,1704,1639,1543,1553,1571,1625,1867,1862
"16000","Idaho","7","SA27N 1/","538","323","          Printing and related support activities",2399,2288,2388,2232,2043,2030,1922,1902,1915,1915,1799,1428,1280,1253,1180,1170,1153
"16000","Idaho","7","SA27N 1/","539","324","          Petroleum and coal products manufacturing","(T)","(T)","(T)","(D)","(D)","(D)","(D)",22,"(D)","(D)",23,"(D)",31,"(D)","(D)","(D)",36
"16000","Idaho","7","SA27N 1/","541","325","          Chemical manufacturing",2309,2267,2143,2327,1924,1832,1877,1930,2116,2266,2432,2333,2271,2386,2532,2595,2529
"16000","Idaho","7","SA27N 1/","542","326","          Plastics and rubber products manufacturing",1346,1433,1515,1458,1465,1551,1644,1699,1770,1723,1681,1536,1503,1474,1577,1764,1817
"16000","Idaho","7","SA27N 1/","600","42","      Wholesale trade",23239,24332,25187,25678,25177,24696,25037,26791,27065,28244,27922,26317,25846,26302,26994,28272,28804
"16000","Idaho","7","SA27N 1/","700","44-45","      Retail trade",69770,71641,74126,73472,73229,73441,74762,77682,81465,84622,83775,77553,75641,75663,77087,78615,80489
"16000","Idaho","7","SA27N 1/","701","441","        Motor vehicle and parts dealers",10286,10507,10645,10552,10739,10972,11337,11678,12163,12812,12344,10606,10510,10690,10886,11203,11728
"16000","Idaho","7","SA27N 1/","702","442","        Furniture and home furnishings stores",2358,2479,2661,2517,2476,2417,2537,2758,3113,3097,2919,2337,2219,2146,2073,2140,2165
"16000","Idaho","7","SA27N 1/","703","443","        Electronics and appliance stores",2297,2797,3028,2625,2479,2534,2610,2800,2728,2777,2624,2439,2507,2963,2758,2700,2717
"16000","Idaho","7","SA27N 1/","704","444","        Building material and garden equipment and supplies dealers",7211,7707,7822,7482,7706,7714,8459,9151,9838,9674,8669,7242,6885,6494,6586,6923,7204
"16000","Idaho","7","SA27N 1/","705","445","        Food and beverage stores",13164,13605,13793,13292,12729,12592,12279,12252,12608,12761,13415,12716,12025,11833,12175,12520,12921
"16000","Idaho","7","SA27N 1/","706","446","        Health and personal care stores",2176,2214,2469,2723,2781,2856,2910,3018,3010,3181,3286,3072,3061,3184,3198,3218,3206
"16000","Idaho","7","SA27N 1/","707","447","        Gasoline stations",5582,5567,5502,5399,5311,5222,5072,5210,5500,5617,5750,5653,5874,5817,6076,6183,6312
"16000","Idaho","7","SA27N 1/","708","448","        Clothing and clothing accessories stores",3738,3749,3813,3868,3843,3777,3819,4013,4333,4864,4984,4565,4456,3943,4199,4183,3987
"16000","Idaho","7","SA27N 1/","709","451","        Sporting goods, hobby, musical instrument, and book stores",4113,4030,4278,4264,4312,4210,4264,4323,4522,4753,4897,4615,4487,4224,4195,4351,4379
"16000","Idaho","7","SA27N 1/","711","452","        General merchandise stores",11921,12010,13352,14366,14756,15055,15397,15963,16357,17334,17114,16743,16024,16683,17107,17056,17505
"16000","Idaho","7","SA27N 1/","712","453","        Miscellaneous store retailers",4883,5049,5048,4740,4619,4633,4672,4817,5153,5198,5223,4727,4530,4441,4438,4684,4982
"16000","Idaho","7","SA27N 1/","713","454","        Nonstore retailers",2041,1927,1715,1644,1478,1459,1406,1699,2140,2554,2550,2838,3063,3245,3396,3454,3383
"16000","Idaho","7","SA27N 1/","800","48-49","      Transportation and warehousing",16856,17498,17707,17253,16957,17126,17583,18024,18654,19342,19360,18402,18127,18374,18648,18660,19520
"16000","Idaho","7","SA27N 1/","801","481","        Air transportation",882,897,940,1010,859,885,906,939,929,933,903,862,828,814,841,938,958
"16000","Idaho","7","SA27N 1/","802","482","        Rail transportation",1547,1477,1380,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1337,1385
"16000","Idaho","7","SA27N 1/","803","483","        Water transportation","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(D)","(L)","(L)",10,"(D)","(D)","(D)"
"16000","Idaho","7","SA27N 1/","804","484","        Truck transportation",8188,8648,8908,8700,8472,8525,8879,9117,9476,9758,9491,8983,8933,9134,9489,9435,9952
"16000","Idaho","7","SA27N 1/","805","485","        Transit and ground passenger transportation",1354,1419,1422,1495,1592,1613,1637,1683,1742,1849,2021,1982,1934,1848,1790,1759,1968
"16000","Idaho","7","SA27N 1/","806","486","        Pipeline transportation","(T)","(T)","(T)",73,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",74,"(D)","(D)"
"16000","Idaho","7","SA27N 1/","807","487","        Scenic and sightseeing transportation","(T)","(T)","(T)",283,282,312,334,323,327,342,385,344,303,281,265,250,238
"16000","Idaho","7","SA27N 1/","808","488","        Support activities for transportation",1381,1481,1514,1205,1274,1180,1230,1304,1318,1409,1457,1437,1419,1501,1454,1474,1437
"16000","Idaho","7","SA27N 1/","809","492","        Couriers and messengers",1785,1856,1896,1881,1853,1903,1932,1883,2108,2254,2188,1979,1864,1886,1871,1906,2026
"16000","Idaho","7","SA27N 1/","811","493","        Warehousing and storage",1290,1305,1203,1327,1376,1475,1371,1403,1364,1393,1490,1501,1561,1549,1540,1498,1496
"16000","Idaho","7","SA27N 1/","900","51","      Information",8987,9395,9624,9674,9221,9202,9731,10344,10612,10920,11075,10077,9684,9435,9301,9243,9229
"16000","Idaho","7","SA27N 1/","901","511","        Publishing industries (except Internet)",3275,3298,3344,3338,3107,3166,3163,3316,3251,3324,3285,2919,2800,2763,2681,2636,2496
"16000","Idaho","7","SA27N 1/","902","512","        Motion picture and sound recording industries",885,808,796,829,779,770,806,989,1012,954,998,904,873,856,858,826,760
"16000","Idaho","7","SA27N 1/","903","515","        Broadcasting (except Internet)",1598,1579,1604,1598,1594,1526,1568,1606,1616,1670,1620,1522,1459,1387,1322,1266,1265
"16000","Idaho","7","SA27N 1/","904","516","        Internet publishing and broadcasting 2/","(T)","(T)","(T)",57,53,96,110,130,148,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"16000","Idaho","7","SA27N 1/","905","517","        Telecommunications",2591,3085,3286,3329,3218,3180,3580,3739,3798,3972,3986,3584,3336,3244,3062,2899,2990
"16000","Idaho","7","SA27N 1/","906","518","        Data processing, hosting, and related services",469,470,445,433,369,357,386,410,484,353,380,386,472,379,460,534,624
"16000","Idaho","7","SA27N 1/","907","519","        Other information services 2/","(T)","(T)","(T)",90,101,107,118,154,303,647,806,762,744,806,918,1082,1094
"16000","Idaho","7","SA27N 1/","1000","52","      Finance and insurance",16617,16908,16939,17214,18005,18759,19162,20264,21845,22254,21980,21045,20916,21329,21346,21755,22244
"16000","Idaho","7","SA27N 1/","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)",11,0,"(D)","(L)","(L)"
"16000","Idaho","7","SA27N 1/","1002","522","        Credit intermediation and related activities",8534,8483,8537,8607,9080,9481,9865,10531,11441,11776,11620,11177,10888,10986,10997,11355,11298
"16000","Idaho","7","SA27N 1/","1003","523","        Securities, commodity contracts, and other financial investments and related activities",826,1038,1154,1208,1200,1179,1212,1257,1399,1474,1670,1553,1627,1628,1541,1640,1715
"16000","Idaho","7","SA27N 1/","1004","524","        Insurance carriers and related activities",7178,7333,7196,7366,7613,7987,7992,8353,8819,8882,8588,8221,8315,8603,8699,8712,9160
"16000","Idaho","7","SA27N 1/","1005","525","        Funds, trusts, and other financial vehicles",79,54,52,33,112,112,93,"(D)","(D)","(D)","(D)","(D)",75,112,"(D)",42,64
"16000","Idaho","7","SA27N 1/","1100","53","      Real estate and rental and leasing",6526,6804,6695,6809,6772,7197,7723,8288,8965,9081,8614,7518,7013,6836,6698,6850,7003
"16000","Idaho","7","SA27N 1/","1101","531","        Real estate",4335,4507,4450,4467,4412,4733,5131,5613,6223,6296,5946,5279,5060,5064,4902,4991,5104
"16000","Idaho","7","SA27N 1/","1102","532","        Rental and leasing services",2137,2237,2180,2279,2302,2407,2528,2606,2645,2721,2606,2174,1884,1687,1707,1780,1821
"16000","Idaho","7","SA27N 1/","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)","(T)","(T)","(T)",63,58,57,64,69,97,64,62,65,69,85,89,79,78
"16000","Idaho","7","SA27N 1/","1200","54","      Professional, scientific, and technical services",24559,25981,28318,29377,29061,29577,30228,31331,33432,34591,34503,33005,32585,32559,31651,31253,32806
"16000","Idaho","7","SA27N 1/","1300","55","      Management of companies and enterprises",7360,7792,7787,7776,7606,7374,7395,7685,7726,7847,7247,6721,5865,5874,5918,5435,5479
"16000","Idaho","7","SA27N 1/","1400","56","      Administrative and support and waste management and remediation services",22060,24791,28702,31395,33351,33727,36583,39660,41329,41398,40619,36957,36351,36923,37332,39845,40422
"16000","Idaho","7","SA27N 1/","1401","561","        Administrative and support services",20984,23714,27583,30291,32276,32665,35461,38358,39955,39888,38994,35396,34608,35117,35498,38104,38656
"16000","Idaho","7","SA27N 1/","1402","562","        Waste management and remediation services",1076,1077,1119,1104,1075,1062,1122,1302,1374,1510,1625,1561,1743,1806,1834,1741,1766
"16000","Idaho","7","SA27N 1/","1500","61","      Educational services",5530,5761,6117,6935,7587,8096,8497,8716,9137,9705,9886,10039,10375,10723,11059,11154,11370
"16000","Idaho","7","SA27N 1/","1600","62","      Health care and social assistance",45327,46458,49027,52028,54745,56781,59123,61301,63867,67311,70561,73382,76047,77176,77871,80776,83775
"16000","Idaho","7","SA27N 1/","1601","621","        Ambulatory health care services",16141,16448,17610,18341,19702,21177,22776,24446,25508,26823,27670,28561,29213,29235,29448,30630,32178
"16000","Idaho","7","SA27N 1/","1602","622","        Hospitals",11091,11354,11908,12987,13401,13140,13243,13249,14426,15999,17423,18807,19720,20991,21778,22998,23640
"16000","Idaho","7","SA27N 1/","1603","623","        Nursing and residential care facilities",10431,10324,10500,10968,11158,11384,11395,11464,11377,11753,12475,12728,13293,13531,13362,13792,14036
"16000","Idaho","7","SA27N 1/","1604","624","        Social assistance",7664,8332,9009,9732,10484,11080,11709,12142,12556,12736,12993,13286,13821,13419,13283,13356,13921
"16000","Idaho","7","SA27N 1/","1700","71","      Arts, entertainment, and recreation",6083,6293,6720,7035,7323,7658,7697,7832,8478,9128,9034,8706,8642,8558,9056,9358,9840
"16000","Idaho","7","SA27N 1/","1701","711","        Performing arts, spectator sports, and related industries",729,811,817,858,960,1010,785,753,808,899,857,965,1024,1036,1129,1147,1290
"16000","Idaho","7","SA27N 1/","1702","712","        Museums, historical sites, and similar institutions",124,159,142,161,172,177,186,198,179,187,206,197,200,246,257,272,253
"16000","Idaho","7","SA27N 1/","1703","713","        Amusement, gambling, and recreation industries",5230,5323,5761,6016,6191,6471,6726,6881,7491,8042,7971,7544,7418,7276,7670,7939,8297
"16000","Idaho","7","SA27N 1/","1800","72","      Accommodation and food services",44008,44510,46075,46590,46544,47405,48509,50015,51905,54669,54748,50610,49731,50872,52020,53670,56224
"16000","Idaho","7","SA27N 1/","1801","721","        Accommodation",8134,8228,8252,8025,7749,7792,7955,8104,8353,8934,9191,8083,8191,8236,8603,8374,8793
"16000","Idaho","7","SA27N 1/","1802","722","        Food services and drinking places",35874,36282,37823,38565,38795,39613,40554,41911,43552,45735,45557,42527,41540,42636,43417,45296,47431
"16000","Idaho","7","SA27N 1/","1900","81","      Other services (except public administration)",23698,23616,24321,24539,25019,25236,25397,25494,26107,26808,27096,26070,24925,24896,24167,24639,25722
"16000","Idaho","7","SA27N 1/","1901","811","        Repair and maintenance",7380,6897,7079,6939,6702,6539,6573,6499,6700,6674,6501,6124,5866,5942,5826,6168,6423
"16000","Idaho","7","SA27N 1/","1902","812","        Personal and laundry services",3697,3811,3907,4004,3944,4119,4242,4327,4464,4605,4712,4463,4369,4201,4174,4227,4468
"16000","Idaho","7","SA27N 1/","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",7696,7737,7900,8355,8861,9104,9114,9333,9704,10183,10695,10529,10282,10083,10302,10429,10617
"16000","Idaho","7","SA27N 1/","1904","814","        Private households",4925,5171,5435,5241,5512,5474,5468,5335,5239,5346,5188,4954,4408,4670,3865,3815,4214
"16000","Idaho","7","SA27N 1/","2000","...","    Government and government enterprises",111146,114448,117827,119110,121525,123390,124767,125034,125628,127007,128765,128871,128574,126807,126519,126687,127315
"16000","Idaho","7","SA27N 1/","2001","...","      Federal, civilian",12709,12648,13418,12948,13607,13695,13387,13134,12915,12910,13233,13582,13710,12733,12673,12446,12350
"16000","Idaho","7","SA27N 1/","2002","...","      Military",9767,9690,9508,9596,9749,9764,10063,9615,9785,10006,10151,10129,9899,9552,9573,9510,9235
"16000","Idaho","7","SA27N 1/","2010","...","      State and local",88670,92110,94901,96566,98169,99931,101317,102285,102928,104091,105381,105160,104965,104522,104273,104731,105730
"16000","Idaho","7","SA27N 1/","2011","...","        State government",26734,28270,29213,29547,29417,30028,30268,30011,29392,29682,29937,29513,29031,29373,29374,29389,29499
"16000","Idaho","7","SA27N 1/","2012","...","        Local government",61936,63840,65688,67019,68752,69903,71049,72274,73536,74409,75444,75647,75934,75149,74899,75342,76231
"Note: See the included footnote file."
"SA27N: Full-Time and Part-Time Wage and Salary Employment by NAICS Industry"
"Last updated: September 30, 2015-- new estimates for 2014; revised estimates for 2008-2013."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
