"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"19000","Iowa","4","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",1500525,1521119,1534288,1522064,1508207,1501099,1523691,1547859,1571356,1583442,1590653,1547457,1537132,1553036,1571483,1593246,1609473
"19000","Iowa","4","SA27N 1/","70","111-112","  Farm wage and salary employment",16044,13412,14868,15215,15311,14798,15011,17579,15986,15683,18084,16235,18657,18154,15984,19258,14815
"19000","Iowa","4","SA27N 1/","80","...","  Nonfarm wage and salary employment",1484481,1507707,1519420,1506849,1492896,1486301,1508680,1530280,1555370,1567759,1572569,1531222,1518475,1534882,1555499,1573988,1594658
"19000","Iowa","4","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",1235831,1256777,1263164,1250104,1235357,1227859,1248602,1270291,1293513,1304258,1306347,1261085,1249767,1266721,1288057,1306748,1327181
"19000","Iowa","4","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",4179,4398,4392,4398,4103,4442,4896,5113,5287,5425,5756,6324,7158,7147,7852,8579,7673
"19000","Iowa","4","SA27N 1/","101","113","        Forestry and logging","(T)","(T)","(T)",43,36,32,27,30,32,32,31,24,22,26,"(D)",37,35
"19000","Iowa","4","SA27N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(L)",17
"19000","Iowa","4","SA27N 1/","103","115","        Support activities for agriculture and forestry",3978,4193,4151,4349,4062,4403,4864,5077,5250,5389,5721,6296,7132,7117,7813,8533,7621
"19000","Iowa","4","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",2096,2141,1990,1996,1925,1869,2052,2092,2147,2118,2148,2181,2132,2173,2198,2228,2180
"19000","Iowa","4","SA27N 1/","201","211","        Oil and gas extraction","(T)","(T)","(T)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0
"19000","Iowa","4","SA27N 1/","202","212","        Mining (except oil and gas)",2016,2060,1891,1986,"(D)",1858,2042,2077,2133,2107,2112,2150,2100,2144,2174,2193,2137
"19000","Iowa","4","SA27N 1/","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)",11,10,15,14,11,36,31,32,29,24,35,43
"19000","Iowa","4","SA27N 1/","300","22","      Utilities",8766,8652,8662,8332,8746,7662,7507,6941,6895,6997,7103,7008,6783,6606,6499,6456,6483
"19000","Iowa","4","SA27N 1/","400","23","      Construction",65402,67740,66092,66386,66878,67722,71386,74211,77101,75434,75937,67987,63735,64427,66519,69868,76604
"19000","Iowa","4","SA27N 1/","401","236","        Construction of buildings",16564,17070,16493,16001,16299,16217,17191,17964,18517,17903,18404,15443,14212,14679,14544,14984,16975
"19000","Iowa","4","SA27N 1/","402","237","        Heavy and civil engineering construction",10290,10437,9570,9607,9523,9778,10127,10914,10710,10416,10546,10057,9116,9578,10010,10166,11316
"19000","Iowa","4","SA27N 1/","403","238","        Specialty trade contractors",38548,40233,40029,40778,41056,41727,44068,45333,47874,47115,46987,42487,40407,40170,41965,44718,48313
"19000","Iowa","4","SA27N 1/","500","31-33","      Manufacturing",250079,252508,251146,241039,228235,220659,223889,229733,231833,230074,227858,203640,201225,206405,211033,214706,217263
"19000","Iowa","4","SA27N 1/","510","321,327-339","        Durable goods manufacturing",152424,153675,156107,146922,136686,131468,136219,140882,143280,142098,139272,117789,116692,122278,126649,128946,130975
"19000","Iowa","4","SA27N 1/","511","321","          Wood product manufacturing",10230,11225,11976,11907,11768,11465,11915,12446,12699,11988,10889,8987,8472,8057,7859,8067,8218
"19000","Iowa","4","SA27N 1/","512","327","          Nonmetallic mineral product manufacturing",7162,7322,7585,7505,7234,6512,6690,6399,6437,5879,5611,4946,4709,4771,4927,4959,5105
"19000","Iowa","4","SA27N 1/","513","331","          Primary metal manufacturing",8516,8365,8479,8267,7596,7295,7779,8212,8099,8380,8606,7064,7292,8103,8189,8286,8169
"19000","Iowa","4","SA27N 1/","514","332","          Fabricated metal product manufacturing",23840,23563,23524,22001,20641,19312,19709,20415,21293,21578,21447,17720,17182,18253,19533,20271,20638
"19000","Iowa","4","SA27N 1/","515","333","          Machinery manufacturing",38037,37574,36771,35429,32216,31395,32934,35247,36864,38459,39224,34402,34687,38281,40884,41565,42065
"19000","Iowa","4","SA27N 1/","516","334","          Computer and electronic product manufacturing",14958,14466,14084,13815,12512,11463,11412,12169,12572,13235,13807,13001,12952,13428,12998,12371,12607
"19000","Iowa","4","SA27N 1/","517","335","          Electrical equipment, appliance, and component manufacturing",13874,14553,15887,12752,11940,11114,10707,10045,9749,8859,7827,6772,6444,5736,5599,5785,6077
"19000","Iowa","4","SA27N 1/","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",19105,19150,19445,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",13817,14318,14455
"19000","Iowa","4","SA27N 1/","519","3364-3369","          Other transportation equipment manufacturing",916,1350,1300,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2290,2395,2666
"19000","Iowa","4","SA27N 1/","521","337","          Furniture and related product manufacturing",9474,9644,10533,9483,8994,9113,9375,9908,10322,10242,9459,7099,6533,6439,6526,6877,7005
"19000","Iowa","4","SA27N 1/","522","339","          Miscellaneous manufacturing",6312,6463,6523,6001,5161,5414,5500,5413,5258,4648,4854,4315,4102,4003,4027,4052,3970
"19000","Iowa","4","SA27N 1/","530","311-316,322-326","        Nondurable goods manufacturing",97655,98833,95039,94117,91549,89191,87670,88851,88553,87976,88586,85851,84533,84127,84384,85760,86288
"19000","Iowa","4","SA27N 1/","531","311","          Food manufacturing",49454,50925,50014,50834,50630,49723,49325,50339,50051,49867,50519,50750,50364,50159,49926,50362,50377
"19000","Iowa","4","SA27N 1/","532","312","          Beverage and tobacco product manufacturing",1389,1370,1245,1205,1227,1343,1261,1272,1265,1276,1284,1356,1418,1482,1557,1644,1741
"19000","Iowa","4","SA27N 1/","533","313","          Textile mills","(T)","(T)","(T)",197,180,178,156,152,142,140,146,149,126,124,118,117,124
"19000","Iowa","4","SA27N 1/","534","314","          Textile product mills",1000,997,1013,955,880,890,811,735,635,665,657,640,714,710,711,697,658
"19000","Iowa","4","SA27N 1/","535","315","          Apparel manufacturing",3565,3528,2769,2501,2084,1855,1921,1821,1646,1521,1470,1184,1088,1070,1000,939,912
"19000","Iowa","4","SA27N 1/","536","316","          Leather and allied product manufacturing",1081,1110,1133,966,816,617,555,469,410,359,310,202,212,235,232,225,240
"19000","Iowa","4","SA27N 1/","537","322","          Paper manufacturing",5075,5215,4085,5254,4639,4575,4636,4512,4342,4254,4207,3898,3825,3759,3742,3751,3702
"19000","Iowa","4","SA27N 1/","538","323","          Printing and related support activities",11094,10811,10762,9869,8954,8705,8416,8459,8409,8368,8249,7568,7220,6967,6863,6973,6787
"19000","Iowa","4","SA27N 1/","539","324","          Petroleum and coal products manufacturing",476,475,511,540,478,480,307,325,345,307,302,333,325,417,419,398,370
"19000","Iowa","4","SA27N 1/","541","325","          Chemical manufacturing",7630,7662,7421,7267,7257,7197,7270,7407,8030,8984,9762,9800,9596,9388,9323,9924,10567
"19000","Iowa","4","SA27N 1/","542","326","          Plastics and rubber products manufacturing",16703,16516,15878,14529,14404,13628,13012,13360,13278,12235,11680,9971,9645,9816,10493,10730,10810
"19000","Iowa","4","SA27N 1/","600","42","      Wholesale trade",70047,69388,68986,68226,66856,65523,66061,67515,67740,68529,69641,67357,66311,67206,68957,69599,69363
"19000","Iowa","4","SA27N 1/","700","44-45","      Retail trade",186747,189285,192387,189147,184756,182924,183208,182449,182806,181583,180283,177576,174321,175949,177344,179340,180422
