"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"96000","Southwest","6","SA30","95","...","  Rental income of persons",1398446,1486916,1554513,1620607,1622389,1668355,1621588,1622357,1628348,1633098,1584646,1797407,1893204,2022835,2106084,2132429,2227028,2221605,2100008,1731437,1928816,1952269,2411895,3427227,3863480,4515431,4418830,4514617,2763603,2423947,2620856,2548179,3310791,4067866,5707188,7857791,9564309,10260265,11833977,12273048,13803318,14950083,16084499,17215475,17757595,19159675,20616327,20061547,18275419,17303384,25242099,29591744,35879180,44336946,48299245,51750817,55763148
"96000","Southwest","6","SA30","96","...","    Imputed rent",612841,676536,736355,783092,837499,869722,881457,905929,943841,979867,959340,1132191,1178662,1261905,1255793,1198967,1230911,1148402,993207,601107,632899,532358,522259,542809,256750,213362,53486,-134801,-462800,-438199,41598,142057,453895,976305,1984851,3627967,4900494,5409091,6576677,6832967,8143327,9293643,10013104,10325050,11388389,12348401,13169177,11782610,9638456,7271248,11280533,16756121,20992728,25950226,28376898,31899101,34951229
"96000","Southwest","6","SA30","97","...","    Monetary rent",785605,810380,818158,837515,784890,798633,740131,716428,684507,653231,625306,665216,714542,760930,850291,933462,996117,1073203,1106801,1130330,1295917,1419911,1889636,2884418,3606730,4302069,4365344,4649418,3226403,2862146,2579258,2406122,2856896,3091561,3722337,4229824,4663815,4851174,5257300,5440081,5659991,5656440,6071395,6890425,6369206,6811274,7447150,8278937,8636963,10032136,13961566,12835623,14886452,18386720,19922347,19851716,20811919
"96000","Southwest","6","SA30","100","...","Population (persons) 3/",13598000,13874000,14235000,14572000,14930000,15108000,15278000,15414000,15567000,15734000,15998000,16328000,16621375,17076950,17502870,17942658,18354229,18789070,19269802,19710280,20180482,20776513,21426140,21985332,22791219,23405364,23776476,24165954,24584827,24747513,24859623,25083118,25411251,25917326,26491437,27115790,27772489,28419852,29019737,29625063,30239551,30827272,31380654,31891889,32430969,32923761,33475468,34098071,34944948,35624083,36269039,36899289,37482147,37995278,38552311,39080647,39652065
"96000","Southwest","6","SA30","110","...","Per capita personal income 4/",1928,2003,2023,2087,2140,2204,2334,2482,2673,2878,3148,3449,3748,3989,4332,4804,5284,5820,6359,6938,7822,8777,9771,11124,11762,12169,13146,13915,14111,14395,15204,16123,17062,17506,18448,19098,19810,20722,21784,23114,24657,25527,27389,28706,28564,29272,30506,32684,34939,36272,38652,36016,37057,39703,41741,41966,43699
"96000","Southwest","6","SA30","120","...","Per capita net earnings 4/",1551,1599,1600,1643,1681,1721,1826,1942,2100,2251,2466,2677,2859,3010,3272,3606,3904,4247,4694,5161,5825,6539,7146,8029,8298,8457,9099,9561,9640,9863,10432,10918,11606,11928,12593,13109,13541,14065,14839,15941,17251,18121,19529,20612,20374,20711,21613,22832,24420,24925,26104,23932,24595,26449,27844,28165,29494
"96000","Southwest","6","SA30","130","...","Per capita personal current transfer receipts 4/",106,112,116,127,134,142,147,159,172,206,238,260,303,345,377,437,510,630,674,699,756,839,956,1064,1160,1261,1317,1388,1487,1560,1647,1804,1975,2151,2445,2555,2675,2832,2961,3022,3037,3095,3220,3498,3779,3997,4178,4522,4757,5097,5718,6175,6679,6757,6659,6768,7014
"96000","Southwest","6","SA30","140","...","  Per capita income maintenance benefits 4/",22,23,23,23,23,24,24,24,25,26,26,27,34,37,37,40,59,65,70,67,66,78,97,103,100,109,113,118,129,139,160,186,216,250,298,316,332,357,369,365,353,350,348,361,407,455,489,550,551,564,612,721,803,821,816,811,791
"96000","Southwest","6","SA30","150","...","  Per capita unemployment insurance compensation 4/",10,8,8,11,8,8,8,7,4,4,4,4,8,13,12,10,13,35,30,20,16,18,27,25,52,77,44,44,69,61,45,42,46,60,101,90,58,51,50,46,46,55,48,71,122,124,80,59,51,53,84,250,284,216,171,126,81
"96000","Southwest","6","SA30","160","...","  Per capita retirement and other 4/",74,81,84,94,102,110,115,128,142,175,208,229,261,295,327,388,437,530,574,612,675,744,831,936,1008,1075,1160,1226,1288,1359,1442,1576,1713,1841,2045,2150,2284,2423,2541,2612,2637,2690,2824,3067,3250,3418,3610,3912,4156,4480,5023,5204,5592,5720,5671,5831,6142
"96000","Southwest","6","SA30","170","...","Per capita dividends, interest, and rent 4/",272,292,307,317,325,341,361,382,402,421,444,512,586,634,683,762,870,944,991,1078,1241,1398,1669,2032,2303,2451,2730,2966,2984,2972,3124,3402,3480,3427,3410,3434,3593,3825,3984,4151,4369,4312,4641,4596,4411,4563,4714,5331,5762,6250,6829,5910,5783,6497,7238,7033,7192
"96000","Southwest","6","SA30","171","...","  Per capita dividends 4/",37,41,44,45,47,51,58,65,67,70,80,83,86,89,96,108,121,122,145,166,191,216,235,266,287,290,298,323,332,334,389,456,486,518,541,575,647,695,802,880,917,883,994,967,1037,1114,1429,1545,1946,2211,2286,1632,1556,1986,2382,2195,2240
"96000","Southwest","6","SA30","172","...","  Per capita interest 4/",132,144,154,161,169,179,197,212,230,247,264,318,387,427,466,535,628,704,738,824,954,1089,1321,1610,1847,1968,2247,2457,2540,2541,2630,2845,2864,2752,2654,2569,2601,2769,2774,2856,2996,2944,3134,3089,2826,2867,2670,3198,3293,3553,3847,3476,3270,3344,3603,3515,3546
"96000","Southwest","6","SA30","173","...","  Per capita rent 4/",103,107,109,111,109,110,106,105,105,104,99,110,114,118,120,119,121,118,109,88,96,94,113,156,170,193,186,187,112,98,105,102,130,157,215,290,344,361,408,414,456,485,513,540,548,582,616,588,523,486,696,802,957,1167,1253,1324,1406
"96000","Southwest","6","SA30","180","...","Earnings by place of work",21798345,23024315,23781282,24978532,26223339,27264385,29219858,31314839,34550727,37576984,41882860,46664679,50705727,54999861,61469704,70120119,77951460,86672164,98327075,110973873,128680807,149224416,168561600,195286043,209847765,219493246,240547873,257293665,263721235,271102858,289139621,305639050,329016871,345886090,372693688,397002279,420773178,447153050,481263670,526938345,580954571,621336077,680256504,728514364,734947442,759597380,806137570,864212797,945942857,985307805,1049028832,983923131,1025854998,1102877492,1176724306,1222477574,1297911021
"96000","Southwest","6","SA30","190","...","  Wages and salaries",15843024,16901147,17567529,18326545,19464843,20381683,21881469,23364194,25785962,28308057,31597121,35326838,38294183,41151308,45462855,51303113,57956565,63902729,72581054,82066968,95608338,110800367,128112789,149039948,161414078,166423824,181491555,194028598,196152850,201220480,213070945,224181374,240686164,253604643,269237037,283374262,300457531,321644408,344829353,376616056,413345338,440229257,480035685,499767920,502611865,514825653,545105432,584630724,640313408,688499692,718133493,691731678,707070348,747297413,793463193,821412886,873422024
"96000","Southwest","6","SA30","200","...","  Supplements to wages and salaries",1643852,1794284,1903972,2026025,2170922,2319545,2488041,2679592,3148818,3522189,3915972,4501849,5003438,5720661,6624660,7572167,8734925,10382058,11895696,13915736,16187784,19042968,22071997,25891041,28690958,30757956,33753994,36501882,38530506,39439455,42522895,47035454,51258279,55691175,60608314,64122237,67733870,69535609,72797988,76987810,83363890,88211461,96443682,103265315,107883967,115471340,121579108,129684993,139241006,145770260,150426272,152418543,159094995,163596069,172112139,179186842,186077737
