"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"53000","Washington","8","SA7N 1/","530","311-316,322-326","        Nondurable goods manufacturing",3457548,3621453,3923788,3614967,3873980,3479462,3476015,3585901,3727444,3859588,3842453,3607579,3598986,3788002,3860532,3957854,4116886,4191713
"53000","Washington","8","SA7N 1/","531","311","          Food manufacturing",1114303,1152402,1190543,1199106,1158736,1177620,1191568,1240406,1278325,1357351,1422340,1401974,1393556,1461853,1510183,1549935,1601938,"(NA)"
"53000","Washington","8","SA7N 1/","532","312","          Beverage and tobacco product manufacturing",116001,119386,127439,139122,147494,155708,144325,150494,154306,166371,179309,173691,180706,195230,221059,234206,260325,"(NA)"
"53000","Washington","8","SA7N 1/","533","313","          Textile mills",34471,36709,36193,26608,23762,23277,22517,21049,20742,19401,18382,17393,16880,16774,16860,16572,17837,"(NA)"
"53000","Washington","8","SA7N 1/","534","314","          Textile product mills",93766,89775,89783,82746,81896,79215,68345,66853,74638,97504,94263,85443,87762,91146,96505,98075,96359,"(NA)"
"53000","Washington","8","SA7N 1/","535","315","          Apparel manufacturing",108889,99850,96048,71474,64392,60970,60366,63622,79436,70250,66231,54240,53526,57493,62253,59187,63361,"(NA)"
"53000","Washington","8","SA7N 1/","536","316","          Leather and allied product manufacturing",8716,10868,13410,12580,12606,15107,22023,10228,10045,7489,7909,9420,9730,11329,11297,14075,15038,"(NA)"
"53000","Washington","8","SA7N 1/","537","322","          Paper manufacturing",793093,795575,755924,777155,737049,736620,749644,739924,741646,718523,684898,643798,638774,633724,611946,627711,622397,"(NA)"
"53000","Washington","8","SA7N 1/","538","323","          Printing and related support activities",401595,398389,418679,399457,364471,335089,346549,346259,345181,355633,357380,301313,288212,288808,283314,279192,286267,"(NA)"
"53000","Washington","8","SA7N 1/","539","324","          Petroleum and coal products manufacturing",132966,143935,151070,166198,180047,187601,191637,195508,227684,255271,254716,247279,252333,272297,292322,297464,322343,"(NA)"
"53000","Washington","8","SA7N 1/","541","325","          Chemical manufacturing",333660,440848,708775,412227,769013,368622,309271,359510,363536,359681,345048,327522,325587,401528,393077,396363,421500,"(NA)"
"53000","Washington","8","SA7N 1/","542","326","          Plastics and rubber products manufacturing",320088,333716,335924,328294,334514,339633,369770,392048,431905,452114,411977,345506,351920,357820,361716,385074,409521,"(NA)"
"53000","Washington","8","SA7N 1/","600","42","      Wholesale trade",4959457,5305329,5856904,5790625,5685666,5831670,6406395,6668395,7284444,7871957,8117569,7657223,7770258,8163134,8643315,8813958,9309384,9804389
"53000","Washington","8","SA7N 1/","700","44-45","      Retail trade",6738654,7510362,8198060,7942214,8079091,8277005,8649273,9155936,9597216,10118456,10096099,9669461,9795952,10277286,11135637,12030255,13451450,14999249
"53000","Washington","8","SA7N 1/","701","441","        Motor vehicle and parts dealers",1365291,1484321,1578077,1554544,1603688,1651476,1711278,1797650,1846462,1933176,1771448,1559682,1560226,1640013,1695501,1839519,1957451,"(NA)"
"53000","Washington","8","SA7N 1/","702","442","        Furniture and home furnishings stores",256476,287684,318297,317517,324905,331623,347883,365824,400721,420198,392725,306160,306480,303314,315516,338276,361298,"(NA)"
"53000","Washington","8","SA7N 1/","703","443","        Electronics and appliance stores",353943,404063,463561,447526,401484,408251,375774,315052,340329,325737,358093,327136,320211,353475,356997,355858,372357,"(NA)"
"53000","Washington","8","SA7N 1/","704","444","        Building material and garden equipment and supplies dealers",632590,686719,720320,715018,717019,752777,799836,858482,918717,962437,925873,845130,821048,803212,828707,879589,919915,"(NA)"
"53000","Washington","8","SA7N 1/","705","445","        Food and beverage stores",1387398,1396839,1448204,1465357,1496944,1494044,1496803,1541076,1546528,1550965,1612593,1614086,1609808,1634618,1674052,1752293,1809091,"(NA)"
"53000","Washington","8","SA7N 1/","706","446","        Health and personal care stores",360692,390270,429561,425778,427778,447066,472865,475027,502269,541055,567129,589786,578895,593351,613392,624092,641845,"(NA)"
"53000","Washington","8","SA7N 1/","707","447","        Gasoline stations",231086,240527,253578,241132,236406,249068,255307,253841,256454,264385,259244,264170,262611,262671,271056,278264,282825,"(NA)"
"53000","Washington","8","SA7N 1/","708","448","        Clothing and clothing accessories stores",437064,468545,503869,504752,496065,471594,496631,659014,702711,576674,505632,415548,459165,495841,501816,529897,512150,"(NA)"
"53000","Washington","8","SA7N 1/","709","451","        Sporting goods, hobby, musical instrument, and book stores",252168,271724,299403,305381,301549,300360,308034,302578,317975,331986,341556,322195,316122,310934,318518,339099,354751,"(NA)"
"53000","Washington","8","SA7N 1/","711","452","        General merchandise stores",783294,825741,954073,995666,1062927,1210540,1297198,1344297,1432647,1626072,1713446,1716203,1781227,1884308,1936521,1960935,2034051,"(NA)"
"53000","Washington","8","SA7N 1/","712","453","        Miscellaneous store retailers",431316,463056,482681,470693,465083,466902,463555,472501,497893,486312,467550,450857,454309,472562,480722,497721,559600,"(NA)"
"53000","Washington","8","SA7N 1/","713","454","        Nonstore retailers",247336,590873,746436,498850,545243,493304,624109,770594,834510,1099459,1180810,1258508,1325850,1522987,2142839,2634712,3646116,"(NA)"
"53000","Washington","8","SA7N 1/","800","48-49","      Transportation and warehousing",3099149,3305057,3483832,3513073,3477186,3523631,3834204,3976162,4180713,4349435,4345290,4182508,4177912,4504595,4769025,4892240,5182123,5518690
"53000","Washington","8","SA7N 1/","801","481","        Air transportation",599349,669429,720161,733865,705774,689694,705212,678030,648044,671655,638140,663083,681367,773083,817639,850577,927517,"(NA)"
"53000","Washington","8","SA7N 1/","802","482","        Rail transportation",270400,258213,259331,253878,242878,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"53000","Washington","8","SA7N 1/","803","483","        Water transportation",160935,170298,164318,157319,174716,178958,210027,210741,210560,221531,231198,230155,223412,236505,253745,265572,278042,"(NA)"
"53000","Washington","8","SA7N 1/","804","484","        Truck transportation",734122,774498,821439,837339,825393,809804,889141,969596,1041938,1084535,1044995,944713,928274,960206,993999,1035153,1109808,"(NA)"
"53000","Washington","8","SA7N 1/","805","485","        Transit and ground passenger transportation",105472,115414,118642,130074,133354,134570,144887,145318,160183,176207,190288,191519,193669,203849,205078,208342,223156,"(NA)"
"53000","Washington","8","SA7N 1/","806","486","        Pipeline transportation",11862,12700,14571,12598,13739,12830,13237,16229,14370,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"53000","Washington","8","SA7N 1/","807","487","        Scenic and sightseeing transportation",19495,17664,17964,18127,18284,18687,20317,21421,21326,34145,24086,18749,19604,23621,28747,25957,29610,"(NA)"
"53000","Washington","8","SA7N 1/","808","488","        Support activities for transportation",603034,650431,703848,737984,728307,745506,807168,906961,985632,998911,1022768,974559,1000280,1085717,1135157,1126202,1190634,"(NA)"
"53000","Washington","8","SA7N 1/","809","492","        Couriers and messengers",351641,387152,415678,393868,388598,"(D)","(D)","(D)","(D)",403147,412022,397845,"(D)",406527,420892,443034,477725,"(NA)"
"53000","Washington","8","SA7N 1/","811","493","        Warehousing and storage",242839,249258,247880,238021,246143,254392,347564,375067,404921,435687,430017,436711,417083,455912,511941,538489,521735,"(NA)"
"53000","Washington","8","SA7N 1/","900","51","      Information",9138867,13214807,12739849,10973358,9529551,9362565,8562682,8424928,9425154,10953857,11074343,11093765,11458006,12713717,14291346,14583111,16490858,16832038
"53000","Washington","8","SA7N 1/","901","511","        Publishing industries (except Internet)",7316769,10891845,9252723,8030294,7033073,7219925,5756103,5764220,6712473,8070329,7963816,8085471,8372612,9227640,10408134,10567190,11981572,"(NA)"
"53000","Washington","8","SA7N 1/","902","512","        Motion picture and sound recording industries",100325,109118,104208,95283,82826,88125,97240,105390,115148,124144,129154,123477,122280,131306,135349,136464,138654,"(NA)"
"53000","Washington","8","SA7N 1/","903","515","        Broadcasting (except Internet)",201914,204348,235554,238176,224025,234018,240991,239987,247698,259013,256235,232994,233691,238515,246070,250838,256018,"(NA)"
"53000","Washington","8","SA7N 1/","904","516","        Internet publishing and broadcasting 2/",26973,70766,165471,123248,87205,73116,111210,122608,154100,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"53000","Washington","8","SA7N 1/","905","517","        Telecommunications",1338570,1698298,2233781,2100562,1830538,1533306,2079851,1836736,1760000,1866584,2004800,1974202,1911982,1975476,2075515,2004808,2094681,"(NA)"
"53000","Washington","8","SA7N 1/","906","518","        Data processing, hosting, and related services",135929,219758,722120,361097,251713,194344,233412,309529,384099,282661,289112,285227,295465,323804,373522,406294,526806,"(NA)"
"53000","Washington","8","SA7N 1/","907","519","        Other information services 2/",18387,20674,25992,24698,20171,19731,43875,46458,51636,351126,431226,392394,521976,816976,1052756,1217517,1493127,"(NA)"
"53000","Washington","8","SA7N 1/","1000","52","      Finance and insurance",4384192,4738184,4948832,5302871,5523985,6219668,6623371,6721354,7311895,7489869,7571677,6905388,6571292,6852968,7315512,7650702,8039313,8492411
"53000","Washington","8","SA7N 1/","1001","521","        Monetary Authorities-central bank","(T)",8573,"(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"53000","Washington","8","SA7N 1/","1002","522","        Credit intermediation and related activities",1773701,1870061,1821974,2056809,2341778,2935505,2904826,3123253,3414129,3374862,3192688,3004298,2485432,2494582,2750823,2854837,2754177,"(NA)"
"53000","Washington","8","SA7N 1/","1003","523","        Securities, commodity contracts, and other financial investments and related activities",802205,949346,1138903,1126237,1044500,1035608,1349924,1134780,1248284,1446000,1512720,1239458,1321489,1421332,1517106,1628720,1888575,"(NA)"
"53000","Washington","8","SA7N 1/","1004","524","        Insurance carriers and related activities",1788469,1897560,1965118,2095781,2114674,2227818,2349673,2447369,2627878,2650839,2846777,2643729,2746086,2918518,3033435,3154017,3385017,"(NA)"
"53000","Washington","8","SA7N 1/","1005","525","        Funds, trusts, and other financial vehicles",12814,12644,14629,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"53000","Washington","8","SA7N 1/","1100","53","      Real estate and rental and leasing",1146774,1249986,1389852,1436287,1457593,1556328,1653367,1768098,1932745,1982821,1969425,1824800,1799005,1840390,1957979,2090791,2250505,2427214
"53000","Washington","8","SA7N 1/","1101","531","        Real estate",826679,896256,968686,1038501,1075346,1155352,1216213,1289144,1468578,1480696,1474737,1401189,1418774,1460433,1591201,1717246,1863659,"(NA)"
"53000","Washington","8","SA7N 1/","1102","532","        Rental and leasing services",309384,341064,407583,378088,363467,383159,401799,434140,417832,439933,451979,400365,365237,368033,351540,360630,374742,"(NA)"
"53000","Washington","8","SA7N 1/","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",10711,12666,13583,19698,18780,17817,35355,44814,46335,62192,42709,23246,14994,11924,15238,12915,12104,"(NA)"
"53000","Washington","8","SA7N 1/","1200","54","      Professional, scientific, and technical services",5778362,6308651,7418644,7976089,7886488,8065661,8400025,9111443,9880107,11669089,12107255,11897392,12491711,13171964,13954681,14611712,15827057,16285694
"53000","Washington","8","SA7N 1/","1300","55","      Management of companies and enterprises",1638138,1655644,1950111,1939901,2052920,2265600,2518887,2529156,2919637,3126666,3094408,2887527,3183155,3460726,3891984,4160299,4359290,4487557
"53000","Washington","8","SA7N 1/","1400","56","      Administrative and support and waste management and remediation services",3055326,3395736,3650601,3657357,3827925,4054603,4511957,4821785,5230176,5612204,5663401,5279703,5583990,6037118,6230059,6429185,6805831,7369580
"53000","Washington","8","SA7N 1/","1401","561","        Administrative and support services",2483690,2783164,2966995,2958818,3085747,3291267,3664015,3928824,4339587,4768203,4664705,4204627,4372173,4839196,5201267,5420440,5769507,"(NA)"
"53000","Washington","8","SA7N 1/","1402","562","        Waste management and remediation services",571636,612572,683606,698539,742178,763336,847942,892961,890589,844001,998696,1075076,1211817,1197922,1028792,1008745,1036324,"(NA)"
"53000","Washington","8","SA7N 1/","1500","61","      Educational services",683178,730283,800286,886140,934131,963887,1032985,1058425,1115516,1211799,1316694,1354429,1426433,1494076,1560029,1633368,1680740,1762435
"53000","Washington","8","SA7N 1/","1600","62","      Health care and social assistance",7228754,7637860,8129040,8680973,9292495,9795951,10423054,11024522,11796585,12657064,13751466,14659839,15124786,15678151,16693042,17240847,18087090,19068716
"53000","Washington","8","SA7N 1/","1601","621","        Ambulatory health care services",3494699,3666752,3939498,4186466,4466274,4717810,5070361,5342325,5718425,6149309,6633749,7048919,7316332,7507276,7818247,8011673,8389695,"(NA)"
"53000","Washington","8","SA7N 1/","1602","622","        Hospitals",2144149,2280587,2360489,2543972,2731894,2896478,3091889,3298181,3519746,3743700,4143330,4523616,4674156,5035610,5166797,5295642,5441895,"(NA)"
"53000","Washington","8","SA7N 1/","1603","623","        Nursing and residential care facilities",935928,963430,1032205,1082673,1157410,1200112,1235791,1280160,1359823,1448451,1551666,1610439,1623426,1670574,1747281,1814526,1964424,"(NA)"
"53000","Washington","8","SA7N 1/","1604","624","        Social assistance",653978,727091,796848,867862,936917,981551,1025013,1103856,1198591,1315604,1422721,1476865,1510872,1464691,1960717,2119006,2291076,"(NA)"
"53000","Washington","8","SA7N 1/","1700","71","      Arts, entertainment, and recreation",735293,824802,964046,1022964,1020907,1077218,1215831,1283142,1346289,1406022,1435386,1304562,1269999,1269202,1291215,1435957,1567153,1665433
"53000","Washington","8","SA7N 1/","1701","711","        Performing arts, spectator sports, and related industries",327735,342429,402115,394962,383410,407638,481871,518796,564014,590633,585592,503835,487469,471709,474528,558141,637575,"(NA)"
"53000","Washington","8","SA7N 1/","1702","712","        Museums, historical sites, and similar institutions",30277,34962,48175,58531,53527,58496,60642,61632,66235,70351,75929,75700,75252,78816,82703,87549,90386,"(NA)"
"53000","Washington","8","SA7N 1/","1703","713","        Amusement, gambling, and recreation industries",377281,447411,513756,569471,583970,611084,673318,702714,716040,745038,773865,725027,707278,718677,733984,790267,839192,"(NA)"
"53000","Washington","8","SA7N 1/","1800","72","      Accommodation and food services",2729995,2945634,3056809,3165365,3228914,3372826,3568725,3818577,4291386,4341630,4468488,4320754,4477744,4789602,5289665,5447614,5764139,6337697
"53000","Washington","8","SA7N 1/","1801","721","        Accommodation",515632,538053,568304,577878,580941,592351,633771,664176,733883,796258,857735,790428,794910,832668,862322,907544,944294,"(NA)"
"53000","Washington","8","SA7N 1/","1802","722","        Food services and drinking places",2214363,2407581,2488505,2587487,2647973,2780475,2934954,3154401,3557503,3545372,3610753,3530326,3682834,3956934,4427343,4540070,4819845,"(NA)"
"53000","Washington","8","SA7N 1/","1900","81","      Other services (except public administration)",2702166,2862401,3171504,3225582,3385449,3473693,3627429,3731672,3948425,4235144,4362042,4297140,4306679,4595674,4857983,5054854,5348295,5665508
"53000","Washington","8","SA7N 1/","1901","811","        Repair and maintenance",795618,829013,876436,916865,948269,923552,958425,970845,1025014,1085448,1092147,1047433,1006942,1047658,1112309,1163631,1212181,"(NA)"
"53000","Washington","8","SA7N 1/","1902","812","        Personal and laundry services",509629,547467,586340,601981,609411,638528,667303,698673,733674,789008,807392,782203,818321,859968,920321,979959,1016222,"(NA)"
"53000","Washington","8","SA7N 1/","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",1098047,1198248,1382372,1401770,1533528,1589328,1663944,1726100,1835795,1977656,2067427,2117724,2172985,2355325,2474318,2540685,2693439,"(NA)"
"53000","Washington","8","SA7N 1/","1904","814","        Private households",298872,287673,326356,304966,294241,322285,337757,336054,353942,383032,395076,349780,308431,332723,351035,370579,426453,"(NA)"
"53000","Washington","8","SA7N 1/","2000","...","    Government and government enterprises",17176953,17958308,19125783,20340654,21883320,22965593,23871220,25027351,26201173,27714691,29619974,30986839,31571614,31657980,31935082,32403972,33484222,34691504
"53000","Washington","8","SA7N 1/","2001","...","      Federal, civilian",2847067,2891047,3123802,3210452,3477089,3735059,3910641,4016159,4098399,4248954,4421741,4741724,5137754,5233093,5222137,5044307,5210106,5539380
"53000","Washington","8","SA7N 1/","2002","...","      Military",1853381,1896991,1992650,2164018,2513004,2751108,2925500,3298511,3477346,3645751,4031487,4207870,4311843,4283183,4393920,4310267,4131409,4050071
"53000","Washington","8","SA7N 1/","2010","...","      State and local",12476505,13170270,14009331,14966184,15893227,16479426,17035079,17712681,18625428,19819986,21166746,22037245,22122017,22141704,22319025,23049398,24142707,25102054
"53000","Washington","8","SA7N 1/","2011","...","        State government",3911461,4187091,4487742,4828610,5093148,5228154,5398483,5608165,5881423,6279675,6686150,6859926,6875430,6780348,6758297,7027327,7404273,"(NA)"
"53000","Washington","8","SA7N 1/","2012","...","        Local government",8565044,8983179,9521589,10137574,10800079,11251272,11636596,12104516,12744005,13540311,14480596,15177319,15246587,15361356,15560728,16022071,16738434,"(NA)"
"Note: See the included footnote file."
"SA7N: Wages and Salaries by NAICS Industry"
"Last updated: March 24, 2016-- new estimates for 2015. In 2015 details may not add to totals because of rounding."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
